rocketState_data.timeStamp_RS,has_rocketState_data,rocketState_data.rocketState0,rocketState_data.rocketState1,rocketState_data.rocketState2,rocketState_data.rocketState3
202622270,1,12,10,12,12
202624879,1,12,10,12,12
202628767,1,12,10,12,12
202631376,1,12,10,12,12
202633985,1,12,10,12,12
202636594,1,12,10,12,12
202639203,1,12,10,12,12
202641812,1,12,10,12,12
202644421,1,12,10,12,12
202647030,1,12,10,12,12
202649639,1,12,10,12,12
202652248,1,12,10,12,12
202654857,1,12,10,12,12
202657466,1,12,10,12,12
202660075,1,12,10,12,12
202662684,1,12,10,12,12
202665293,1,12,10,12,12
202669178,1,12,10,12,12
202669780,1,12,10,12,12
202671870,1,12,10,12,12
202674481,1,12,10,12,12
202677086,1,12,10,12,12
202679635,1,12,10,12,12
202682227,1,12,10,12,12
202684835,1,12,10,12,12
202687444,1,12,10,12,12
202690053,1,12,10,12,12
202692663,1,12,10,12,12
202695271,1,12,10,12,12
202697880,1,12,10,12,12
202700489,1,12,10,12,12
202703098,1,12,10,12,12
202705707,1,12,10,12,12
202709594,1,12,10,12,12
202712203,1,12,10,12,12
202714812,1,12,10,12,12
202717421,1,12,10,12,12
202720030,1,12,10,12,12
202722639,1,12,10,12,12
202725248,1,12,10,12,12
202727857,1,12,10,12,12
202730466,1,12,10,12,12
202733075,1,12,10,12,12
202735684,1,12,10,12,12
202738293,1,12,10,12,12
202740902,1,12,10,12,12
202743511,1,12,10,12,12
202746120,1,12,10,12,13
202750007,1,12,10,12,13
202750608,1,12,10,12,12
202752697,1,12,10,12,12
202755306,1,12,10,12,12
202757855,1,12,10,12,12
202760464,1,12,10,12,12
202763073,1,12,10,12,12
202765682,1,12,10,12,12
202768291,1,12,10,12,12
202770901,1,12,10,12,12
202773509,1,12,10,12,12
202776118,1,12,10,12,12
202778727,1,12,10,12,12
202781319,1,12,10,12,12
202783927,1,12,10,12,12
202786536,1,12,10,12,12
202790423,1,12,10,12,12
202791024,1,12,10,12,12
202793113,1,12,10,12,12
202795661,1,12,10,12,12
202798252,1,12,10,12,12
202800861,1,12,10,12,12
202803470,1,12,10,12,12
202806079,1,12,10,12,12
202808688,1,12,10,13,12
202811297,1,12,10,12,12
202813906,1,12,10,12,12
202816515,1,12,10,12,12
202819124,1,12,10,12,12
202821733,1,12,10,12,12
202824342,1,12,10,12,12
202826951,1,12,10,12,12
202830837,1,12,10,12,12
202833446,1,12,10,12,12
202836055,1,12,10,12,12
202838664,1,12,10,12,12
202841896,1,12,10,12,12
202844019,1,12,10,12,12
202846628,1,12,10,12,12
202849237,1,12,10,12,12
202851847,1,12,10,12,12
202854455,1,12,10,12,12
202857064,1,12,10,12,12
202859673,1,12,10,12,12
202862283,1,12,10,12,12
202864891,1,12,10,12,12
202867500,1,12,10,12,12
202871387,1,12,10,12,12
202871988,1,12,10,12,12
202874077,1,12,10,12,12
202876625,1,12,10,13,12
202879216,1,12,10,12,12
202881825,1,12,10,12,12
202884434,1,12,10,12,12
202887043,1,12,10,12,12
202889652,1,12,10,12,12
202892261,1,12,10,12,12
202894870,1,12,10,12,12
202897479,1,12,10,12,12
202900088,1,12,10,12,12
202902697,1,12,10,12,13
202905306,1,12,10,13,13
202907915,1,12,10,13,13
202911801,1,12,10,12,13
202914410,1,12,10,12,13
202917020,1,12,10,12,13
202919628,1,12,10,12,13
202922237,1,12,10,12,13
202924846,1,12,10,12,12
202927456,1,12,10,12,12
202930064,1,12,10,12,12
202932673,1,12,10,12,12
202935282,1,12,10,12,12
202937892,1,12,10,12,12
202940500,1,12,10,12,12
202943109,1,12,10,12,12
202945718,1,12,10,12,12
202948328,1,12,10,12,12
202952667,1,12,10,12,12
202954824,1,12,10,12,12
202957433,1,12,10,12,12
202960043,1,12,10,12,12
202962651,1,12,10,12,12
202965260,1,12,10,12,12
202967869,1,12,10,13,12
202970478,1,12,10,12,12
202973087,1,12,10,13,12
202975696,1,12,10,13,12
202978305,1,12,10,12,12
202980914,1,12,10,12,12
202983523,1,12,10,12,12
202986132,1,12,10,12,12
202988741,1,12,10,12,12
202992627,1,12,10,12,12
202995236,1,12,10,12,12
202997845,1,12,10,12,12
203000454,1,12,10,12,12
203003063,1,12,10,12,12
203005672,1,12,10,12,12
203008281,1,12,10,12,12
203010890,1,12,10,12,12
203013499,1,12,10,12,12
203016108,1,12,10,12,12
203018717,1,12,10,13,12
203021326,1,12,10,12,12
203023935,1,12,10,12,12
203026544,1,12,10,12,12
203029153,1,12,10,12,12
203033041,1,12,10,12,12
203033642,1,12,10,12,12
203035730,1,12,10,12,12
203038279,1,12,10,12,12
203040871,1,12,10,12,12
203043480,1,12,10,12,12
203046089,1,12,10,13,12
203048698,1,12,10,12,12
203051307,1,12,10,12,12
203053916,1,12,10,12,12
203056525,1,12,10,12,12
203059134,1,12,10,12,12
203061743,1,12,10,12,12
203064352,1,12,10,12,12
203066961,1,12,10,12,12
203069570,1,12,10,12,12
203073454,1,12,10,12,12
203076063,1,12,10,12,12
203076664,1,12,10,12,12
203078753,1,12,10,12,12
203081362,1,12,10,12,12
203083911,1,12,10,12,12
203086519,1,12,10,12,12
203089128,1,12,10,12,12
203091737,1,12,10,12,12
203094347,1,12,10,12,12
203096955,1,12,10,12,12
203099564,1,12,10,12,12
203102172,1,12,10,12,12
203104782,1,12,10,12,12
203107390,1,12,10,12,12
203109999,1,12,10,13,12
203113887,1,12,10,12,12
203116497,1,12,10,12,12
203119105,1,12,10,12,12
203121696,1,12,10,12,12
203124305,1,12,10,12,12
203126914,1,12,10,12,12
203129523,1,12,10,12,12
203132133,1,12,10,12,12
203134741,1,12,10,12,12
203137350,1,12,10,12,12
203139959,1,12,10,12,12
203142569,1,12,10,12,12
203145177,1,12,10,12,12
203147786,1,12,10,12,12
203150395,1,12,10,13,12
203154283,1,12,10,12,12
203156892,1,12,10,12,12
203159502,1,12,10,12,12
203162110,1,12,10,12,12
203164719,1,12,10,13,12
203167328,1,12,10,12,12
203169938,1,12,10,12,12
203172546,1,12,10,12,12
203175155,1,12,10,13,12
203177764,1,12,10,12,12
203180375,1,12,10,12,12
203182982,1,12,10,12,12
203185591,1,12,10,12,12
203188200,1,12,10,12,13
203190809,1,12,10,12,13
203194697,1,12,10,12,12
203197307,1,12,10,12,12
203199916,1,12,10,12,12
203202525,1,12,10,13,12
203205134,1,12,10,12,12
203207744,1,12,10,12,12
203210354,1,12,10,13,12
203212961,1,12,10,12,12
203215570,1,12,10,12,12
203218180,1,12,10,12,12
203220788,1,12,10,12,12
203223397,1,12,10,13,12
203226006,1,12,10,12,12
203228616,1,12,10,12,12
203231224,1,12,10,12,12
203235112,1,12,10,12,12
203237721,1,12,10,12,12
203240331,1,12,10,12,12
203242939,1,12,10,12,12
203245548,1,12,10,12,12
203248157,1,12,10,12,12
203250767,1,12,10,12,12
203253375,1,12,10,12,12
203255984,1,12,10,12,12
203258593,1,12,10,12,12
203261202,1,12,10,12,12
203263811,1,12,10,12,12
203266420,1,12,10,13,12
203269029,1,12,10,12,12
203271638,1,12,10,12,12
203275525,1,12,10,12,12
203278135,1,12,10,12,12
203280744,1,12,10,12,12
203283353,1,12,10,12,12
203285962,1,12,10,13,12
203288612,1,12,10,12,12
203289213,1,12,10,12,12
203291300,1,12,10,12,12
203293851,1,12,10,12,12
203296460,1,12,10,12,12
203299070,1,12,10,12,12
203301678,1,12,10,12,12
203304287,1,12,10,12,12
203306896,1,12,10,12,12
203309506,1,12,10,12,12
203312114,1,12,10,12,12
203316000,1,12,10,12,12
203318592,1,12,10,12,12
203321201,1,12,10,12,12
203323810,1,12,10,12,12
203326420,1,12,10,12,12
203329028,1,12,10,12,12
203331637,1,12,10,12,12
203334246,1,12,10,12,12
203336856,1,12,10,12,12
203339464,1,12,10,13,12
203342073,1,12,10,12,12
203344682,1,12,10,12,12
203347292,1,12,10,12,12
203349900,1,12,10,12,12
203352509,1,12,10,12,12
203356396,1,12,10,12,12
203356997,1,12,10,12,12
203359086,1,12,10,12,12
203361695,1,12,10,12,12
203364304,1,12,10,12,12
203366852,1,12,10,13,12
203369951,1,12,10,12,12
203372561,1,12,10,12,12
203375170,1,12,10,13,12
203377779,1,12,10,12,12
203380388,1,12,10,12,12
203382998,1,12,10,12,12
203385606,1,12,10,12,12
203388215,1,12,10,12,12
203392315,1,12,10,12,12
203395300,1,12,10,12,12
203397389,1,12,10,12,12
203399937,1,12,10,12,13
203402529,1,12,10,12,13
203405563,1,12,10,12,12
203407739,1,12,10,13,12
203410348,1,12,10,12,12
203412958,1,12,10,12,12
203415566,1,12,10,13,12
203418175,1,12,10,13,12
203420784,1,12,10,12,12
203423394,1,12,10,12,12
203426002,1,12,10,12,12
203428611,1,12,10,12,12
203431220,1,12,10,12,12
203433830,1,12,10,12,12
203437716,1,12,10,13,12
203440326,1,12,10,12,12
203442935,1,12,10,13,12
203445544,1,12,10,12,12
203448153,1,12,10,12,12
203450763,1,12,10,12,12
203453371,1,12,10,12,12
203455980,1,12,10,12,12
203458589,1,12,10,12,12
203461199,1,12,10,12,12
203463807,1,12,10,12,12
203466416,1,12,10,12,12
203469025,1,12,10,12,12
203471635,1,12,10,12,12
203474243,1,12,10,12,12
203478130,1,12,10,12,12
203478731,1,12,10,12,12
203480819,1,12,10,12,12
203483369,1,12,10,12,12
203485978,1,12,10,12,12
203488587,1,12,10,12,12
203491196,1,12,10,12,12
203493806,1,12,10,12,12
203496414,1,12,10,12,12
203499023,1,12,10,12,12
203501632,1,12,10,12,13
203504242,1,12,10,12,13
203506850,1,12,10,12,12
203509459,1,12,10,12,12
203512068,1,12,10,12,12
203515126,1,12,10,12,12
203518546,1,12,10,12,12
203521155,1,12,10,12,12
203523764,1,12,10,12,12
203526373,1,12,10,12,12
203528982,1,12,10,12,12
203531591,1,12,10,12,12
203534200,1,12,10,12,12
203536809,1,12,10,12,12
203539418,1,12,10,12,12
203542027,1,12,10,12,12
203544637,1,12,10,12,13
203547245,1,12,10,12,13
203549854,1,12,10,12,12
203552463,1,12,10,12,12
203555073,1,12,10,12,12
203558954,1,12,10,12,12
203561563,1,12,10,12,12
203562164,1,12,10,12,12
203564252,1,12,10,12,12
203566801,1,12,10,12,12
203569410,1,12,10,12,12
203572020,1,12,10,12,12
203574628,1,12,10,12,12
203577237,1,12,10,12,12
203579846,1,12,10,13,12
203582456,1,12,10,12,12
203585064,1,12,10,12,12
203587673,1,12,10,12,12
203590282,1,12,10,12,12
203592892,1,12,10,12,12
203595500,1,12,10,12,12
203599370,1,12,10,12,12
203601979,1,12,10,12,12
203602580,1,12,10,12,12
203604669,1,12,10,12,12
203607278,1,12,10,12,12
203609887,1,12,10,12,12
203612496,1,12,10,12,12
203615045,1,12,10,12,12
203617653,1,12,10,12,12
203620262,1,12,10,12,12
203622871,1,12,10,12,12
203625950,1,12,10,12,12
203628088,1,12,10,12,12
203630697,1,12,10,12,12
203633306,1,12,10,12,12
203635916,1,12,10,12,12
203639803,1,12,10,12,12
203642412,1,12,10,12,12
203645004,1,12,10,12,12
203647612,1,12,10,12,12
203650221,1,12,10,12,12
203652830,1,12,10,12,12
203655440,1,12,10,12,12
203658048,1,12,10,12,13
203660657,1,12,10,12,13
203663266,1,12,10,12,12
203665876,1,12,10,12,12
203668484,1,12,10,12,12
203671093,1,12,10,12,12
203673702,1,12,10,12,12
203676312,1,12,10,12,12
203680198,1,12,10,12,12
203682808,1,12,10,12,12
203685417,1,12,10,12,12
203688026,1,12,10,12,12
203690635,1,12,10,12,12
203693245,1,12,10,12,12
203695853,1,12,10,12,12
203698462,1,12,10,12,12
203701071,1,12,10,13,12
203703681,1,12,10,13,12
203706289,1,12,10,13,12
203708898,1,12,10,12,12
203711507,1,12,10,12,12
203714117,1,12,10,12,12
203716725,1,12,10,13,12
203720610,1,12,10,12,12
203721211,1,12,10,12,12
203723299,1,12,10,12,12
203725849,1,12,10,12,12
203728458,1,12,10,12,12
203731049,1,12,10,12,12
203733658,1,12,10,12,12
203736268,1,12,10,12,12
203739315,1,12,10,12,12
203741680,1,12,10,12,12
203744094,1,12,10,12,12
203746703,1,12,10,12,12
203749312,1,12,10,12,12
203751922,1,12,10,12,12
203754530,1,12,10,12,13
203757139,1,12,10,12,13
203761464,1,12,10,13,12
203762066,1,12,10,13,12
203764154,1,12,10,12,12
203766764,1,12,10,12,12
203769312,1,12,10,12,12
203771921,1,12,10,12,12
203774530,1,12,10,12,12
203777140,1,12,10,12,12
203779748,1,12,10,12,12
203782357,1,12,10,12,12
203784966,1,12,10,13,12
203787576,1,12,10,12,12
203790184,1,12,10,12,12
203792793,1,12,10,12,12
203795402,1,12,10,12,12
203797994,1,12,10,12,12
203801879,1,12,10,12,12
203802480,1,12,10,12,12
203804584,1,12,10,12,12
203807133,1,12,10,12,12
203809743,1,12,10,12,12
203812336,1,12,10,12,12
203814945,1,12,10,12,12
203817554,1,12,10,12,12
203820163,1,12,10,12,12
203822772,1,12,10,12,12
203825381,1,12,10,12,12
203827990,1,12,10,12,12
203830599,1,12,10,12,12
203833190,1,12,10,12,12
203835799,1,12,10,13,12
203838408,1,12,10,12,12
203842306,1,12,10,12,12
203844915,1,12,10,13,12
203847524,1,12,10,13,12
203850133,1,12,10,12,12
203852742,1,12,10,12,12
203855351,1,12,10,12,12
203857961,1,12,10,12,12
203860569,1,12,10,12,12
203863178,1,12,10,13,12
203865787,1,12,10,12,12
203868397,1,12,10,12,12
203871005,1,12,10,13,12
203873614,1,12,10,12,12
203876223,1,12,10,12,12
203878833,1,12,10,12,12
203882718,1,12,10,12,12
203885327,1,12,10,12,12
203885928,1,12,10,12,12
203888017,1,12,10,12,12
203890625,1,12,10,12,12
203893234,1,12,10,12,12
203895784,1,12,10,12,12
203898392,1,12,10,12,12
203900983,1,12,10,12,12
203903592,1,12,10,12,12
203906201,1,12,10,12,12
203908809,1,12,10,12,12
203911418,1,12,10,12,12
203914027,1,12,10,12,12
203916636,1,12,10,12,12
203919245,1,12,10,12,12
203923133,1,12,10,12,12
203925742,1,12,10,12,12
203928351,1,12,10,12,12
203930960,1,12,10,12,12
203933569,1,12,10,12,12
203936178,1,12,10,12,12
203938787,1,12,10,12,12
203941396,1,12,10,12,12
203944005,1,12,10,12,12
203946614,1,12,10,12,12
203949223,1,12,10,12,12
203951832,1,12,10,12,12
203954441,1,12,10,12,12
203957050,1,12,10,12,12
203959659,1,12,10,12,12
203963545,1,12,10,12,12
203964146,1,12,10,12,12
203966236,1,12,10,12,12
203968844,1,12,10,12,12
203971453,1,12,10,13,12
203974002,1,12,10,13,12
203976610,1,12,10,12,12
203979202,1,12,10,12,12
203981810,1,12,10,12,12
203984419,1,12,10,12,12
203987028,1,12,10,12,12
203989638,1,12,10,12,12
203992246,1,12,10,12,12
203994855,1,12,10,12,12
203997464,1,12,10,12,12
204000074,1,12,10,12,12
204003954,1,12,10,12,12
204006563,1,12,10,12,12
204009172,1,12,10,12,12
204011782,1,12,10,12,12
204014390,1,12,10,12,12
204016999,1,12,10,12,12
204019608,1,12,10,12,12
204022218,1,12,10,12,12
204024826,1,12,10,12,12
204027435,1,12,10,12,12
204030044,1,12,10,12,12
204032654,1,12,10,12,12
204035262,1,12,10,12,12
204037871,1,12,10,13,12
204040480,1,12,10,12,12
204044367,1,12,10,13,12
204046976,1,12,10,12,12
204049585,1,12,10,12,12
204052194,1,12,10,12,12
204054803,1,12,10,13,12
204057412,1,12,10,13,12
204060021,1,12,10,12,12
204062630,1,12,10,12,12
204065239,1,12,10,12,12
204067848,1,12,10,12,12
204070457,1,12,10,12,12
204073508,1,12,10,12,13
204075675,1,12,10,12,13
204078284,1,12,10,12,12
204080893,1,12,10,12,12
204084790,1,12,10,12,12
204087399,1,12,10,12,12
204090009,1,12,10,12,12
204092618,1,12,10,12,12
204095227,1,12,10,12,12
204097836,1,12,10,13,12
204100445,1,12,10,12,12
204103055,1,12,10,12,12
204105663,1,12,10,12,12
204108272,1,12,10,12,12
204110881,1,12,10,12,12
204113491,1,12,10,12,12
204116099,1,12,10,12,12
204118708,1,12,10,12,12
204121317,1,12,10,12,12
204125204,1,12,10,12,12
204127813,1,12,10,12,12
204130422,1,12,10,12,12
204133031,1,12,10,12,12
204135640,1,12,10,12,12
204138249,1,12,10,12,12
204140858,1,12,10,12,12
204143467,1,12,10,12,12
204146076,1,12,10,12,12
204148685,1,12,10,12,12
204151294,1,12,10,12,12
204153903,1,12,10,12,12
204156512,1,12,10,12,12
204159121,1,12,10,12,12
204161730,1,12,10,12,12
204165617,1,12,10,12,12
204168227,1,12,10,12,12
204170836,1,12,10,12,12
204173445,1,12,10,12,12
204176054,1,12,10,12,12
204178663,1,12,10,13,12
204181272,1,12,10,12,12
204183881,1,12,10,12,12
204186490,1,12,10,12,12
204189099,1,12,10,12,12
204191708,1,12,10,12,12
204194317,1,12,10,12,12
204196926,1,12,10,12,12
204199535,1,12,10,12,12
204202144,1,12,10,12,12
204206503,1,12,10,12,12
204207104,1,12,10,12,12
204209193,1,12,10,12,12
204211801,1,12,10,12,12
204214350,1,12,10,12,12
204216942,1,12,10,12,12
204219550,1,12,10,12,12
204222159,1,12,10,12,12
204224768,1,12,10,12,12
204227378,1,12,10,12,12
204229986,1,12,10,12,12
204232595,1,12,10,13,12
204235204,1,12,10,13,12
204237813,1,12,10,12,12
204240422,1,12,10,12,12
204243031,1,12,10,12,12
204246917,1,12,10,12,12
204247518,1,12,10,12,12
204249606,1,12,10,12,12
204252155,1,12,10,12,12
204254747,1,12,10,12,12
204257356,1,12,10,12,12
204259965,1,12,10,12,12
204262574,1,12,10,12,12
204265184,1,12,10,12,12
204267792,1,12,10,12,12
204270401,1,12,10,12,12
204273010,1,12,10,12,12
204275619,1,12,10,12,12
204278227,1,12,10,12,12
204280836,1,12,10,12,12
204283445,1,12,10,12,13
204287333,1,12,10,12,13
204289942,1,12,10,12,12
204292551,1,12,10,12,12
204295160,1,12,10,13,12
204297769,1,12,10,12,12
204300382,1,12,10,12,12
204300983,1,12,10,12,12
204303075,1,12,10,12,12
204305680,1,12,10,12,12
204308290,1,12,10,12,12
204310840,1,12,10,12,12
204313448,1,12,10,12,12
204316057,1,12,10,12,12
204318666,1,12,10,12,12
204321276,1,12,10,12,12
204323884,1,12,10,12,12
204327772,1,12,10,12,12
204330381,1,12,10,12,12
204332991,1,12,10,12,12
204335599,1,12,10,12,12
204338208,1,12,10,12,12
204340817,1,12,10,12,12
204343427,1,12,10,12,12
204346035,1,12,10,12,12
204348644,1,12,10,12,12
204351253,1,12,10,12,12
204353863,1,12,10,12,12
204356471,1,12,10,12,12
204359063,1,12,10,12,12
204361671,1,12,10,13,12
204364280,1,12,10,12,12
204368166,1,12,10,13,12
204368768,1,12,10,13,12
204370856,1,12,10,13,12
204373466,1,12,10,13,12
204376015,1,12,10,13,12
204378623,1,12,10,13,12
204381232,1,12,10,12,12
204383841,1,12,10,12,12
204386450,1,12,10,12,12
204389059,1,12,10,12,12
204391668,1,12,10,12,12
204394277,1,12,10,12,12
204396886,1,12,10,12,12
204399477,1,12,10,12,12
204402086,1,12,10,12,12
204404695,1,12,10,12,12
204408582,1,12,10,12,12
204411191,1,12,10,12,12
204413801,1,12,10,12,12
204416409,1,12,10,12,12
204419018,1,12,10,12,12
204421627,1,12,10,12,12
204424236,1,12,10,12,12
204426845,1,12,10,12,12
204429454,1,12,10,12,12
204432063,1,12,10,12,12
204434672,1,12,10,12,12
204437281,1,12,10,12,12
204439890,1,12,10,12,12
204442499,1,12,10,12,12
204445108,1,12,10,12,12
204448996,1,12,10,12,12
204449597,1,12,10,12,12
204451685,1,12,10,12,12
204454235,1,12,10,12,12
204456844,1,12,10,12,12
204459454,1,12,10,12,12
204462062,1,12,10,12,12
204464671,1,12,10,13,12
204467280,1,12,10,13,12
204469890,1,12,10,12,12
204472498,1,12,10,12,12
204475107,1,12,10,12,12
204477715,1,12,10,12,12
204480325,1,12,10,12,12
204482933,1,12,10,12,12
204485542,1,12,10,12,12
204489430,1,12,10,12,12
204492040,1,12,10,12,12
204494648,1,12,10,12,12
204497240,1,12,10,12,12
204499848,1,12,10,12,12
204502457,1,12,10,12,12
204505066,1,12,10,12,12
204507676,1,12,10,12,12
204510284,1,12,10,12,12
204512893,1,12,10,12,12
204515502,1,12,10,12,12
204518111,1,12,10,12,12
204520720,1,12,10,12,12
204523330,1,12,10,12,12
204525938,1,12,10,12,12
204529824,1,12,10,12,12
204530425,1,12,10,12,12
204532513,1,12,10,12,12
204535063,1,12,10,12,12
204537672,1,12,10,12,12
204540282,1,12,10,12,12
204542890,1,12,10,12,12
204545499,1,12,10,12,12
204548108,1,12,10,12,12
204550718,1,12,10,12,12
204553326,1,12,10,12,12
204555935,1,12,10,12,12
204558526,1,12,10,12,12
204561135,1,12,10,12,12
204563744,1,12,10,12,12
204566354,1,12,10,12,12
204570241,1,12,10,12,12
204572850,1,12,10,12,12
204573451,1,12,10,12,12
204575539,1,12,10,12,12
204578089,1,12,10,12,12
204580697,1,12,10,12,12
204583288,1,12,10,12,12
204585897,1,12,10,12,12
204588506,1,12,10,12,12
204591115,1,12,10,12,12
204593725,1,12,10,12,12
204596333,1,12,10,12,12
204598942,1,12,10,12,12
204599543,1,12,10,12,12
204601632,1,12,10,12,12
204604241,1,12,10,12,12
204606790,1,12,10,13,12
204610653,1,12,10,12,12
204611254,1,12,10,12,12
204613342,1,12,10,12,12
204615952,1,12,10,12,12
204618500,1,12,10,12,12
204621091,1,12,10,12,12
204623700,1,12,10,12,12
204626309,1,12,10,12,12
204628918,1,12,10,12,12
204631554,1,12,10,12,12
204634164,1,12,10,12,12
204636773,1,12,10,12,12
204639383,1,12,10,12,12
204641991,1,12,10,12,12
204644600,1,12,10,12,12
204647209,1,12,10,12,12
204651596,1,12,10,12,12
204654205,1,12,10,12,12
204656815,1,12,10,12,12
204659423,1,12,10,12,12
204662032,1,12,10,12,12
204664641,1,12,10,12,12
204667250,1,12,10,12,12
204669859,1,12,10,12,12
204672468,1,12,10,12,12
204675077,1,12,10,12,12
204677686,1,12,10,12,12
204680295,1,12,10,12,12
204682904,1,12,10,12,12
204685513,1,12,10,12,12
204688122,1,12,10,12,12
204692008,1,12,10,12,12
204694618,1,12,10,12,12
204697227,1,12,10,12,12
204699836,1,12,10,12,12
204702445,1,12,10,12,12
204705055,1,12,10,12,12
204707663,1,12,10,12,12
204710272,1,12,10,12,12
204712881,1,12,10,12,12
204715491,1,12,10,12,12
204718099,1,12,10,12,12
204720708,1,12,10,12,12
204723317,1,12,10,12,12
204725927,1,12,10,12,12
204728535,1,12,10,12,12
204732423,1,12,10,12,12
204735032,1,12,10,12,12
204737641,1,12,10,12,12
204740250,1,12,10,12,12
204742859,1,12,10,12,12
204745468,1,12,10,12,12
204748077,1,12,10,12,12
204750686,1,12,10,12,12
204753295,1,12,10,12,12
204755904,1,12,10,12,12
204758513,1,12,10,12,12
204761122,1,12,10,12,12
204763731,1,12,10,12,12
204766340,1,12,10,12,12
204768949,1,12,10,12,12
204772835,1,12,10,12,12
204775444,1,12,10,12,12
204778053,1,12,10,12,12
204780662,1,12,10,12,12
204783271,1,12,10,12,12
204785880,1,12,10,12,12
204788489,1,12,10,12,12
204791098,1,12,10,12,12
204793707,1,12,10,12,12
204796316,1,12,10,12,12
204798925,1,12,10,12,12
204801534,1,12,10,12,12
204804143,1,12,10,12,12
204806752,1,12,10,12,12
204809361,1,12,10,12,12
204813248,1,12,10,12,12
204813849,1,12,10,12,12
204815937,1,12,10,12,12
204818486,1,12,10,12,12
204821077,1,12,10,12,12
204823686,1,12,10,12,12
204826295,1,12,10,12,12
204828904,1,12,10,12,12
204831513,1,12,10,12,12
204834122,1,12,10,12,12
204836731,1,12,10,12,12
204839340,1,12,10,12,12
204841949,1,12,10,12,12
204844558,1,12,10,12,12
204847167,1,12,10,12,12
204849776,1,12,10,12,12
204854091,1,12,10,12,12
204856457,1,12,10,12,12
204858872,1,12,10,12,12
204861481,1,12,10,12,12
204864090,1,12,10,12,12
204866700,1,12,10,12,12
204869824,1,12,10,12,12
204872433,1,12,10,12,12
204875043,1,12,10,12,12
204877652,1,12,10,12,12
204880261,1,12,10,12,12
204882871,1,12,10,12,12
204885479,1,12,10,12,12
204888088,1,12,10,12,12
204892189,1,12,10,12,12
204894799,1,12,10,12,12
204897407,1,12,10,12,12
204900016,1,12,10,12,12
204900617,1,12,10,12,12
204902707,1,12,10,12,12
204905314,1,12,10,12,12
204907864,1,12,10,12,12
204910473,1,12,10,12,12
204913082,1,12,10,13,12
204915691,1,12,10,13,12
204918300,1,12,10,12,12
204920910,1,12,10,13,12
204923518,1,12,10,12,12
204926126,1,12,10,12,12
204928735,1,12,10,12,12
204931345,1,12,10,12,12
204935221,1,12,10,12,12
204937830,1,12,10,12,12
204940439,1,12,10,12,12
204943049,1,12,10,12,12
204945657,1,12,10,12,12
204948266,1,12,10,13,12
204950875,1,12,10,13,12
204953485,1,12,10,12,12
204956093,1,12,10,12,12
204958702,1,12,10,12,12
204961311,1,12,10,12,12
204963903,1,12,10,12,13
204966979,1,12,10,12,13
204969120,1,12,10,13,12
204971729,1,12,10,12,12
204975618,1,12,10,12,12
204978226,1,12,10,12,12
204980835,1,12,10,12,12
204983444,1,12,10,12,12
204986054,1,12,10,12,12
204988662,1,12,10,12,12
204991271,1,12,10,12,12
204993880,1,12,10,12,12
204996490,1,12,10,12,12
204999098,1,12,10,12,12
205001707,1,12,10,12,12
205004316,1,12,10,12,12
205006926,1,12,10,12,12
205009534,1,12,10,12,12
205012143,1,12,10,12,12
205016034,1,12,10,12,12
205018643,1,12,10,12,12
205021252,1,12,10,12,12
205023861,1,12,10,12,12
205026470,1,12,10,12,12
205029079,1,12,10,12,12
205031688,1,12,10,13,12
205034297,1,12,10,12,12
205036906,1,12,10,12,12
205039515,1,12,10,12,12
205042124,1,12,10,12,12
205044733,1,12,10,12,12
205047342,1,12,10,12,12
205049951,1,12,10,12,12
205052560,1,12,10,12,12
205056446,1,12,10,12,12
205057047,1,12,10,12,12
205059136,1,12,10,12,12
205061745,1,12,10,12,12
205064353,1,12,10,12,12
205066963,1,12,10,12,12
205069511,1,12,10,12,12
205072103,1,12,10,12,12
205074711,1,12,10,12,12
205077320,1,12,10,12,12
205079924,1,12,10,12,12
205082533,1,12,10,12,12
205085142,1,12,10,13,12
205087752,1,12,10,12,12
205090360,1,12,10,12,12
205092969,1,12,10,12,12
205096853,1,12,10,12,12
205097454,1,12,10,12,12
205099542,1,12,10,12,12
205102091,1,12,10,12,12
205104682,1,12,10,12,12
205107291,1,12,10,12,12
205109900,1,12,10,12,12
205112509,1,12,10,12,12
205115118,1,12,10,12,12
205117727,1,12,10,12,12
205120336,1,12,10,12,12
205122945,1,12,10,12,12
205125554,1,12,10,12,12
205128163,1,12,10,12,12
205130772,1,12,10,12,12
205133381,1,12,10,12,12
205137268,1,12,10,12,12
205137869,1,12,10,12,12
205139958,1,12,10,12,12
205142507,1,12,10,12,13
205145116,1,12,10,12,13
205147726,1,12,10,12,12
205150334,1,12,10,12,12
205152943,1,12,10,12,12
205155552,1,12,10,12,12
205158161,1,12,10,12,12
205160770,1,12,10,12,12
205163379,1,12,10,12,12
205165988,1,12,10,12,12
205168579,1,12,10,12,12
205171188,1,12,10,12,12
205173798,1,12,10,12,12
205177683,1,12,10,12,12
205178284,1,12,10,12,12
205180373,1,12,10,12,12
205182984,1,12,10,12,12
205185591,1,12,10,12,12
205188587,1,12,10,12,12
205190944,1,12,10,12,12
205193358,1,12,10,12,12
205195967,1,12,10,12,12
205198576,1,12,10,12,12
205201185,1,12,10,12,12
205203794,1,12,10,12,12
205206403,1,12,10,12,12
205209012,1,12,10,12,12
205211621,1,12,10,12,12
205214212,1,12,10,12,12
205218100,1,12,10,12,12
