Time,LSM_IMU_mx,LSM_IMU_my,LSM_IMU_mz,LSM_IMU_gx,LSM_IMU_gy,LSM_IMU_gz,LSM_IMU_ax,LSM_IMU_ay,LSM_IMU_az,gps_lat,gps_long,gps_alt,STE_ALT,STE_VEL,STE_ACC,STE_APO,KX_IMU_ax,KX_IMU_ay,KX_IMU_az,TEMP,barometer_alt,sign,FSM_state,RSSI,Voltage,frequency,flap_extension
2022-5-7--11-30-52-589,-0.48,1.05,-0.43,0.13,1.69,-1.16,0.04,-0.07,1.05,41.49,-89.5,189622,0,0,0,0,0.11,0.07,1.07,23.64,206.84,NO SIGN,1,-54,7.7,434,0
2022-5-7--11-30-53-19,-0.48,1.11,-0.46,0.69,1.44,-1.35,0.06,-0.01,1.04,41.49,-89.5,189704,0,0,0,0,0.11,0.08,1.07,23.64,206.75,NO SIGN,1,-51,7.7,434,0
2022-5-7--11-30-53-449,-0.48,1.11,-0.47,0.06,0.77,-0.43,0.03,-0.05,1.04,41.49,-89.5,189704,0,0,0,0,0.1,0.08,1.07,23.64,206.75,NO SIGN,1,-46,7.72,434,0
2022-5-7--11-30-53-878,-0.48,1.08,-0.45,0.42,1.2,-0.99,0.05,-0.05,1.03,41.49,-89.5,189713,0,0,0,0,0.11,0.08,1.07,23.65,206.58,NO SIGN,1,-45,7.72,434,0
2022-5-7--11-30-54-308,-0.48,1.06,-0.43,0.41,0.87,-0.91,0.01,-0.09,1.02,41.49,-89.5,189706,0,0,0,0,0.11,0.08,1.06,23.65,206.84,NO SIGN,1,-44,7.5,434,0
2022-5-7--11-30-54-738,-0.51,1.06,-0.47,-0.01,1.46,-1.69,0.03,-0.04,1.04,41.49,-89.5,189649,0,0,0,0,0.11,0.08,1.06,23.65,206.84,NO SIGN,1,-45,7.74,434,0
2022-5-7--11-30-55-168,-0.48,1.06,-0.43,0.36,0.94,-1.17,0.02,-0.06,1.04,41.49,-89.5,189673,0,0,0,0,0.12,0.09,1.06,23.65,206.93,NO SIGN,1,-45,7.71,434,0
2022-5-7--11-30-55-597,-0.48,1.06,-0.42,0.48,0.52,-0.92,0.03,-0.05,1.03,41.49,-89.5,189674,0,0,0,0,0.11,0.08,1.06,23.66,206.67,NO SIGN,1,-57,7.74,434,0
2022-5-7--11-30-56-27,-0.48,1.06,-0.45,0.48,1.12,-1.14,0.06,-0.06,1.03,41.49,-89.5,189732,0,0,0,0,0.1,0.07,1.07,23.66,207.03,NO SIGN,1,-63,7.73,434,0
2022-5-7--11-30-56-457,-0.51,1.06,-0.46,0.53,1.09,-1.37,0.04,-0.05,1.05,41.49,-89.5,189732,0,0,0,0,0.1,0.07,1.07,23.66,206.85,NO SIGN,1,-67,7.72,434,0
2022-5-7--11-30-56-886,-0.52,1.07,-0.46,1.09,1.25,-1.4,0.03,-0.05,1.04,41.49,-89.5,189749,0,0,0,0,0.12,0.08,1.07,23.66,206.76,NO SIGN,1,-64,7.72,434,0
2022-5-7--11-30-57-316,-0.48,1.11,-0.47,0.35,1.3,-1.32,0.04,-0.04,1.02,41.49,-89.5,189726,0,0,0,0,0.11,0.09,1.07,23.67,206.59,NO SIGN,1,-68,7.75,434,0
2022-5-7--11-30-57-746,-0.48,1.06,-0.46,0.47,1.4,-0.69,0.03,-0.06,1.03,41.49,-89.5,189707,0,0,0,0,0.11,0.09,1.07,23.67,206.68,NO SIGN,1,-72,7.75,434,0
2022-5-7--11-30-58-176,-0.48,1.07,-0.43,0.81,1.16,-1.16,0.02,-0.07,1.05,41.49,-89.5,189727,0,0,0,0,0.11,0.09,1.07,23.67,206.59,NO SIGN,1,-70,7.72,434,0
2022-5-7--11-30-58-606,-0.52,1.06,-0.46,0.54,0.88,-1.74,0.03,-0.05,1.02,41.49,-89.5,189760,0,0,0,0,0.12,0.08,1.07,23.67,206.59,NO SIGN,1,-67,6.84,434,0
2022-5-7--11-30-59-35,-0.48,1.06,-0.47,0.65,2,-1.86,0.04,-0.06,1.04,41.49,-89.5,189760,0,0,0,0,0.11,0.08,1.06,23.68,206.42,NO SIGN,1,-67,7.74,434,0
2022-5-7--11-30-59-465,-0.48,1.1,-0.47,0.99,1.23,-1.19,0.04,-0.05,1.04,41.49,-89.5,189793,0,0,0,0,0.11,0.08,1.07,23.68,206.42,NO SIGN,1,-66,7.74,434,0
2022-5-7--11-30-59-895,-0.49,1.06,-0.45,1.29,1.09,-1.46,0.02,-0.04,1.03,41.49,-89.5,189841,0,0,0,0,0.11,0.07,1.06,23.68,206.51,NO SIGN,1,-64,7.74,434,0
2022-5-7--11-31-00-324,-0.52,1.06,-0.46,0.28,1.3,-1.34,0.03,-0.07,1.04,41.49,-89.5,189829,0,0,0,0,0.11,0.08,1.07,23.68,206.78,NO SIGN,1,-63,7.73,434,0
2022-5-7--11-31-00-754,-0.48,1.06,-0.47,0.8,0.96,-1.54,0.03,-0.05,1.03,41.49,-89.5,189850,0,0,0,0,0.1,0.1,1.07,23.68,206.78,NO SIGN,1,-64,7.72,434,0
2022-5-7--11-31-01-184,-0.48,1.06,-0.41,0.36,1.04,-1.21,0.03,-0.04,1.05,41.49,-89.5,189875,0,0,0,0,0.1,0.09,1.07,23.69,206.87,NO SIGN,1,-64,7.72,434,0
2022-5-7--11-31-01-614,-0.48,1.06,-0.45,0.18,0.85,-1.24,0.04,-0.07,1.01,41.49,-89.5,189890,0,0,0,0,0.13,0.07,1.07,23.69,206.96,NO SIGN,1,-65,7.74,434,0
2022-5-7--11-31-02-43,-0.53,1.07,-0.46,1.6,1.21,-1.92,0.05,-0.05,1.03,41.49,-89.5,189918,0,0,0,0,0.1,0.07,1.07,23.69,207.05,NO SIGN,1,-68,7.74,434,0
2022-5-7--11-31-02-473,-0.48,1.06,-0.42,0.35,1.24,-0.84,0.02,-0.03,1.03,41.49,-89.5,189917,0,0,0,0,0.1,0.09,1.06,23.69,206.78,NO SIGN,1,-71,7.7,434,0
2022-5-7--11-31-02-903,-0.49,1.09,-0.46,0.1,0.36,-0.28,0.04,-0.06,1.02,41.49,-89.5,189951,0,0,0,0,0.12,0.08,1.07,23.7,206.7,NO SIGN,1,-67,7.42,434,0
2022-5-7--11-31-03-332,-0.48,1.06,-0.41,0.9,1.3,-1.94,0.02,-0.06,1.03,41.49,-89.5,189953,0,0,0,0,0.11,0.09,1.07,23.7,206.88,NO SIGN,1,-68,7.71,434,0
2022-5-7--11-31-03-762,-0.48,1.06,-0.44,0.51,0.88,-1.76,0.02,-0.04,1.03,41.49,-89.5,190002,0,0,0,0,0.1,0.09,1.07,23.7,206.88,NO SIGN,1,-68,7.72,434,0
2022-5-7--11-31-04-192,-0.48,1.07,-0.42,0.23,0.85,-0.9,0.03,-0.07,1.03,41.49,-89.5,190090,0,0,0,0,0.13,0.08,1.07,23.7,206.7,NO SIGN,1,-71,7.72,434,0
2022-5-7--11-31-04-622,-0.47,1.12,-0.47,0.99,0.94,-1.4,0.05,-0.08,1.03,41.49,-89.5,190167,0,0,0,0,0.1,0.08,1.07,23.71,206.53,NO SIGN,1,-72,7.72,434,0
2022-5-7--11-31-05-51,-0.48,1.06,-0.42,0.24,0.96,-1.28,0.03,-0.05,1.02,41.49,-89.5,190230,0,0,0,0,0.1,0.08,1.07,23.71,206.53,NO SIGN,1,-68,7.72,434,0
2022-5-7--11-31-05-481,-0.49,1.06,-0.46,0.25,1.02,-1.28,0.04,-0.06,1.02,41.49,-89.5,190232,0,0,0,0,0.12,0.07,1.07,23.71,206.88,NO SIGN,1,-68,7.72,434,0
2022-5-7--11-31-05-911,-0.48,1.06,-0.42,1.23,1.1,-1.48,0.04,-0.05,1.02,41.49,-89.5,190237,0,0,0,0,0.11,0.07,1.06,23.71,207.06,NO SIGN,1,-66,7.74,434,0
2022-5-7--11-31-06-341,-0.48,1.06,-0.43,0.39,1.14,-1.72,0.04,-0.04,1.03,41.49,-89.5,190262,0,0,0,0,0.1,0.1,1.07,23.71,206.71,NO SIGN,1,-70,7.7,434,0
2022-5-7--11-31-06-771,-0.48,1.06,-0.43,0.08,1.1,-1.44,0.01,-0.06,1.04,41.49,-89.5,190315,0,0,0,0,0.11,0.08,1.07,23.72,207.07,NO SIGN,1,-66,7.73,434,0
2022-5-7--11-31-07-201,-0.48,1.11,-0.47,0.46,0.84,-1.51,0.04,-0.06,1.03,41.49,-89.5,190314,0,0,0,0,0.12,0.08,1.07,23.72,206.63,NO SIGN,1,-65,7.63,434,0
2022-5-7--11-31-07-630,-0.52,1.07,-0.46,0.68,0.92,-0.85,0.03,-0.05,1.03,41.49,-89.5,190368,0,0,0,0,0.1,0.08,1.07,23.72,206.98,NO SIGN,1,-65,7.76,434,0
2022-5-7--11-31-08-60,-0.52,1.07,-0.47,0.36,1.04,-1.2,0.03,-0.04,1.03,41.49,-89.5,190374,0,0,0,0,0.1,0.08,1.07,23.72,206.8,NO SIGN,1,-68,7.72,434,0
2022-5-7--11-31-08-489,-0.48,1.11,-0.47,0.41,1.09,-1.42,0.03,-0.06,1.03,41.49,-89.5,190394,0,0,0,0,0.12,0.08,1.06,23.73,206.72,NO SIGN,1,-69,7.74,434,0
2022-5-7--11-31-08-919,-0.48,1.06,-0.45,0.99,1.17,-2.07,0.04,-0.06,1.03,41.49,-89.5,190460,0,0,0,0,0.11,0.08,1.06,23.73,206.72,NO SIGN,1,-70,7.72,434,0
2022-5-7--11-31-09-349,-0.52,1.06,-0.47,0.57,1.06,-1.66,0.02,-0.05,1.04,41.49,-89.5,190415,0,0,0,0,0.1,0.08,1.07,23.73,206.64,NO SIGN,1,-68,7.75,434,0
2022-5-7--11-31-09-779,-0.48,1.07,-0.43,0.25,1.11,-1.01,0.03,-0.07,1.04,41.49,-89.5,190447,0,0,0,0,0.11,0.08,1.07,23.73,206.72,NO SIGN,1,-67,7.72,434,0
2022-5-7--11-31-10-208,-0.48,1.07,-0.42,0.78,0.31,-1.58,0.04,-0.06,1.04,41.49,-89.5,190454,0,0,0,0,0.11,0.07,1.06,23.74,206.82,NO SIGN,1,-65,7.72,434,0
2022-5-7--11-31-10-638,-0.48,1.06,-0.46,0.26,1.19,-1.32,0.04,-0.05,1.04,41.49,-89.5,190409,0,0,0,0,0.1,0.08,1.07,23.74,206.55,NO SIGN,1,-65,7.72,434,0
2022-5-7--11-31-11-68,-0.52,1.06,-0.47,1.09,0.81,-1.55,0.04,-0.07,1.03,41.49,-89.5,190427,0,0,0,0,0.11,0.07,1.06,23.74,206.64,NO SIGN,1,-68,7.64,434,0
2022-5-7--11-31-11-498,-0.48,1.07,-0.43,0.71,1.23,-1.56,0.03,-0.04,1.02,41.49,-89.5,190384,0,0,0,0,0.11,0.08,1.06,23.74,206.55,NO SIGN,1,-66,7.72,434,0
2022-5-7--11-31-11-927,-0.48,1.07,-0.41,0.36,1.42,-1.45,0.02,-0.08,1.03,41.49,-89.5,190392,0,0,0,0,0.11,0.08,1.07,23.75,206.83,NO SIGN,1,-68,7.72,434,0
2022-5-7--11-31-12-357,-0.48,1.11,-0.46,-0.33,0.97,-1.34,0.03,-0.05,1.02,41.49,-89.5,190363,0,0,0,0,0.11,0.08,1.07,23.75,206.83,NO SIGN,1,-67,7.73,434,0
2022-5-7--11-31-12-787,-0.48,1.09,-0.46,0.55,1.17,-1.34,0.03,-0.05,1.04,41.49,-89.5,190389,0,0,0,0,0.11,0.09,1.07,23.75,206.74,NO SIGN,1,-64,7.72,434,0
2022-5-7--11-31-13-217,-0.48,1.06,-0.44,0.58,0.98,-2.28,0.04,-0.05,1.02,41.49,-89.5,190375,0,0,0,0,0.11,0.08,1.06,23.75,206.74,NO SIGN,1,-61,7.71,434,0
2022-5-7--11-31-13-647,-0.48,1.07,-0.42,0.44,1.04,-1.09,0.02,-0.01,1.02,41.49,-89.5,190363,0,0,0,0,0.11,0.08,1.07,23.75,206.56,NO SIGN,1,-55,7.71,434,0
2022-5-7--11-31-14-76,-0.5,1.07,-0.46,0.59,1.01,-1.6,0.03,-0.05,1.03,41.49,-89.5,190345,0,0,0,0,0.1,0.08,1.07,23.75,206.91,NO SIGN,1,-67,7.72,434,0
2022-5-7--11-31-14-506,-0.48,1.1,-0.46,0.4,1.05,-1.3,0.03,-0.05,1.03,41.49,-89.5,190332,0,0,0,0,0.12,0.07,1.07,23.76,206.74,NO SIGN,1,-66,7.72,434,0
2022-5-7--11-31-14-935,-0.48,1.06,-0.42,0.83,1.24,-1.4,0.05,-0.04,1.02,41.49,-89.5,190311,0,0,0,0,0.11,0.08,1.06,23.76,206.57,NO SIGN,1,-49,7.72,434,0
2022-5-7--11-31-15-365,-0.48,1.07,-0.47,-0.09,0.96,-1.91,0.03,-0.05,1.03,41.49,-89.5,190321,0,0,0,0,0.11,0.08,1.07,23.76,206.83,NO SIGN,1,-46,7.72,434,0
2022-5-7--11-31-15-795,-0.51,1.06,-0.47,0.28,1.27,-0.67,0.03,-0.06,1.04,41.49,-89.5,190358,0,0,0,0,0.12,0.08,1.06,23.76,206.66,NO SIGN,1,-49,7.72,434,0
2022-5-7--11-31-16-225,-0.52,1.07,-0.47,0.38,1.87,-1.58,0.03,-0.06,1.03,41.49,-89.5,190403,0,0,0,0,0.11,0.09,1.06,23.77,207.01,NO SIGN,1,-56,7.73,434,0
2022-5-7--11-31-16-655,-0.48,1.06,-0.43,0.6,1.28,-1.52,0.03,-0.05,1.05,41.49,-89.5,190402,0,0,0,0,0.1,0.09,1.07,23.77,206.93,NO SIGN,1,-59,7.74,434,0
2022-5-7--11-31-17-84,-0.48,1.06,-0.42,0.12,0.64,-1.88,0.03,-0.06,1.04,41.49,-89.5,190440,0,0,0,0,0.1,0.07,1.07,23.77,206.66,NO SIGN,1,-61,7.71,434,0
2022-5-7--11-31-17-514,-0.48,1.06,-0.43,0.35,0.73,-1.86,0.04,-0.05,1.04,41.49,-89.5,190420,0,0,0,0,0.13,0.07,1.07,23.77,206.84,NO SIGN,1,-61,7.69,434,0
2022-5-7--11-31-17-944,-0.51,1.08,-0.46,0.63,1.27,-1.8,0.04,-0.05,1.05,41.49,-89.5,190458,0,0,0,0,0.1,0.07,1.07,23.77,206.75,NO SIGN,1,-60,7.73,434,0
2022-5-7--11-31-18-373,-0.47,1.11,-0.46,1.05,1.11,-1.94,0.04,-0.04,1.03,41.49,-89.5,190478,0,0,0,0,0.11,0.09,1.06,23.78,206.76,NO SIGN,1,-49,7.72,434,0
2022-5-7--11-31-18-803,-0.48,1.06,-0.42,0.25,1.28,-1.23,0.04,-0.05,1.04,41.49,-89.5,190478,0,0,0,0,0.12,0.08,1.06,23.78,206.85,NO SIGN,1,-47,7.7,434,0
2022-5-7--11-31-19-233,-0.5,1.07,-0.46,0.24,0.85,-1.37,0,-0.09,1.03,41.49,-89.5,190517,0,0,0,0,0.11,0.08,1.06,23.78,207.02,NO SIGN,1,-46,7.7,434,0
2022-5-7--11-31-19-662,-0.47,1.06,-0.43,0.71,0.94,-1.25,0.04,-0.04,1.03,41.49,-89.5,190552,0,0,0,0,0.1,0.09,1.07,23.78,206.85,NO SIGN,1,-46,7.71,434,0
2022-5-7--11-31-20-92,-0.47,1.07,-0.41,0.26,0.91,-1.37,0.03,-0.04,1.02,41.49,-89.5,190550,0,0,0,0,0.12,0.08,1.06,23.79,206.77,NO SIGN,1,-47,7.72,434,0
2022-5-7--11-31-20-522,-0.47,1.13,-0.47,0.41,1.49,-1.45,0.03,-0.09,1.03,41.49,-89.5,190544,0,0,0,0,0.12,0.08,1.07,23.79,206.94,NO SIGN,1,-46,7.72,434,0
2022-5-7--11-31-20-952,-0.47,1.06,-0.43,0.49,1.12,-1.4,0.04,-0.04,1.02,41.49,-89.5,190544,0,0,0,0,0.1,0.09,1.07,23.79,206.77,NO SIGN,1,-55,7.72,434,0
2022-5-7--11-31-21-382,-0.47,1.06,-0.42,0.02,1.4,-2.13,0.04,-0.06,1.05,41.49,-89.5,190623,0,0,0,0,0.11,0.07,1.07,23.79,206.94,NO SIGN,1,-60,7.74,434,0
2022-5-7--11-31-21-811,-0.48,1.07,-0.42,0.52,1.03,-2.13,0.04,-0.05,1.03,41.49,-89.5,190646,0,0,0,0,0.11,0.07,1.06,23.79,206.77,NO SIGN,1,-60,7.71,434,0
2022-5-7--11-31-22-241,-0.48,1.12,-0.46,0.31,1.15,-1.3,0.06,-0.04,1.04,41.49,-89.5,190664,0,0,0,0,0.1,0.09,1.07,23.8,206.77,NO SIGN,1,-63,7.72,434,0
2022-5-7--11-31-22-671,-0.48,1.1,-0.47,0.18,1.78,-1.9,0.03,-0.05,1.03,41.49,-89.5,190658,0,0,0,0,0.11,0.09,1.07,23.8,206.77,NO SIGN,1,-67,7.66,434,0
2022-5-7--11-31-23-100,-0.48,1.06,-0.42,0.61,1.15,-1.4,0.03,-0.06,1.03,41.49,-89.5,190692,0,0,0,0,0.13,0.09,1.06,23.8,206.95,NO SIGN,1,-70,7.73,434,0
2022-5-7--11-31-23-530,-0.47,1.07,-0.41,0.68,1.92,-1.5,0.03,-0.06,1.03,41.49,-89.5,190675,0,0,0,0,0.11,0.08,1.07,23.81,207.04,NO SIGN,1,-69,7.71,434,0
2022-5-7--11-31-23-960,-0.48,1.12,-0.46,0.42,0.89,-1.65,0.03,-0.05,1.03,41.49,-89.5,190661,0,0,0,0,0.11,0.09,1.07,23.81,206.78,NO SIGN,1,-63,7.73,434,0
2022-5-7--11-31-24-390,-0.48,1.11,-0.47,0.38,0.47,-1.5,0.03,-0.06,1.04,41.49,-89.5,190638,0,0,0,0,0.11,0.09,1.07,23.81,206.87,NO SIGN,1,-62,7.71,434,0
2022-5-7--11-31-24-819,-0.49,1.06,-0.45,1.06,1.09,-2,0.04,-0.05,1.05,41.49,-89.5,190620,0,0,0,0,0.12,0.08,1.07,23.81,206.78,NO SIGN,1,-60,7.72,434,0
2022-5-7--11-31-25-249,-0.48,1.06,-0.43,0.34,0.65,-1.01,0.03,-0.05,1.02,41.49,-89.5,190610,0,0,0,0,0.11,0.07,1.07,23.81,206.69,NO SIGN,1,-48,7.71,434,0
2022-5-7--11-31-25-679,-0.48,1.06,-0.42,0.12,1.2,-1.92,0.04,-0.06,1.04,41.49,-89.5,190618,0,0,0,0,0.11,0.08,1.07,23.81,206.6,NO SIGN,1,-59,7.72,434,0
2022-5-7--11-31-26-109,-0.47,1.1,-0.46,0.63,1.34,-1.45,0.03,-0.05,1.04,41.49,-89.5,190612,0,0,0,0,0.11,0.08,1.06,23.82,206.79,NO SIGN,1,-78,7.73,434,0
2022-5-7--11-31-26-539,-0.48,1.06,-0.46,0.67,1.15,-1.37,0.04,-0.05,1.03,41.49,-89.5,190583,0,0,0,0,0.11,0.08,1.07,23.82,206.79,NO SIGN,1,-80,7.68,434,0
2022-5-7--11-31-26-968,-0.48,1.06,-0.42,0.3,1.16,-1.09,0.04,-0.04,1.03,41.49,-89.5,190598,0,0,0,0,0.11,0.08,1.07,23.82,206.7,NO SIGN,1,-72,7.74,434,0
2022-5-7--11-31-27-398,-0.48,1.06,-0.42,0.52,1.2,-1.3,0.03,-0.06,1.03,41.49,-89.5,190613,0,0,0,0,0.12,0.08,1.07,23.82,206.7,NO SIGN,1,-70,7.74,434,0
2022-5-7--11-31-27-828,-0.48,1.07,-0.43,0,1.15,-0.89,0.04,-0.07,1.02,41.49,-89.5,190661,0,0,0,0,0.11,0.08,1.07,23.83,206.79,NO SIGN,1,-73,7.72,434,0
2022-5-7--11-31-28-258,-0.48,1.06,-0.41,0.49,1.24,-0.98,0.02,-0.04,1.03,41.49,-89.5,190670,0,0,0,0,0.1,0.08,1.07,23.83,206.62,NO SIGN,1,-71,7.72,434,0
2022-5-7--11-31-28-687,-0.47,1.1,-0.46,0.58,0.73,-1.39,0.03,-0.05,1.02,41.49,-89.5,190678,0,0,0,0,0.11,0.08,1.07,23.83,206.62,NO SIGN,1,-65,7.73,434,0
2022-5-7--11-31-29-117,-0.52,1.06,-0.46,0.4,1.28,-1.14,0.02,-0.06,1.03,41.49,-89.5,190698,0,0,0,0,0.11,0.08,1.07,23.83,206.62,NO SIGN,1,-65,7.71,434,0
2022-5-7--11-31-29-547,-0.48,1.07,-0.43,0.71,0.88,-1.64,0,-0.06,1.03,41.49,-89.5,190697,0,0,0,0,0.11,0.08,1.06,23.83,206.97,NO SIGN,1,-66,7.74,434,0
2022-5-7--11-31-29-976,-0.48,1.11,-0.47,0.57,0.69,-1.43,0.03,-0.06,1.03,41.49,-89.5,190763,0,0,0,0,0.11,0.08,1.07,23.84,206.71,NO SIGN,1,-66,7.7,434,0
2022-5-7--11-31-30-406,-0.48,1.06,-0.42,0.47,1.09,-1.26,0.03,-0.06,1.03,41.49,-89.5,190749,0,0,0,0,0.12,0.08,1.06,23.84,207.06,NO SIGN,1,-67,7.74,434,0
2022-5-7--11-31-30-836,-0.48,1.07,-0.45,0.19,1.29,-1.6,0.03,-0.09,1.05,41.49,-89.5,190717,0,0,0,0,0.11,0.08,1.06,23.84,206.89,NO SIGN,1,-68,7.72,434,0
2022-5-7--11-31-31-266,-0.52,1.07,-0.46,0.43,1.03,-1.58,0.04,-0.05,1.03,41.49,-89.5,190699,0,0,0,0,0.11,0.08,1.07,23.84,206.98,NO SIGN,1,-66,7.73,434,0
2022-5-7--11-31-31-696,-0.49,1.1,-0.46,0.51,1.04,-1.49,0.04,-0.05,1.02,41.49,-89.5,190739,0,0,0,0,0.1,0.08,1.06,23.84,206.98,NO SIGN,1,-61,7.7,434,0
2022-5-7--11-31-32-125,-0.47,1.11,-0.46,0.56,1.08,-1.58,0.04,-0.05,1.03,41.49,-89.5,190807,0,0,0,0,0.1,0.08,1.07,23.85,206.98,NO SIGN,1,-59,7.74,434,0
2022-5-7--11-31-32-555,-0.48,1.06,-0.42,0.25,1.29,-1.72,0.05,-0.06,1.04,41.49,-89.5,190824,0,0,0,0,0.11,0.08,1.07,23.85,207.25,NO SIGN,1,-63,7.75,434,0
2022-5-7--11-31-32-985,-0.48,1.08,-0.44,0.54,0.78,-1.72,0.03,-0.05,1.03,41.49,-89.5,190856,0,0,0,0,0.1,0.09,1.07,23.85,207.42,NO SIGN,1,-71,7.74,434,0
2022-5-7--11-31-33-414,-0.52,1.06,-0.47,0.55,0.7,-1.14,0.04,-0.03,1.03,41.49,-89.5,190878,0,0,0,0,0.12,0.08,1.07,23.85,207.42,NO SIGN,1,-65,7.72,434,0
2022-5-7--11-31-33-844,-0.48,1.06,-0.43,0.83,1.01,-1.86,0.04,-0.06,1.03,41.49,-89.5,190873,0,0,0,0,0.11,0.08,1.07,23.86,207.16,NO SIGN,1,-57,7.74,434,0
2022-5-7--11-31-34-274,-0.48,1.11,-0.46,0.41,1.42,-1.45,0.02,-0.03,1.04,41.49,-89.5,190893,0,0,0,0,0.1,0.1,1.07,23.86,207.08,NO SIGN,1,-48,7.72,434,0
2022-5-7--11-31-34-704,-0.48,1.08,-0.44,0.53,0.87,-1.98,0.03,-0.04,1.02,41.49,-89.5,190902,0,0,0,0,0.11,0.08,1.07,23.86,207.69,NO SIGN,1,-46,7.73,434,0
2022-5-7--11-31-35-134,-0.51,1.05,-0.46,0.94,1.09,-1.25,0.03,-0.04,1.03,41.49,-89.5,190898,0,0,0,0,0.12,0.08,1.07,23.86,207.08,NO SIGN,1,-46,7.73,434,0
2022-5-7--11-31-35-567,-0.48,1.06,-0.43,0.39,1.24,-1.52,0.04,-0.04,1.03,41.49,-89.5,190866,0,0,0,0,0.1,0.1,1.07,23.86,207.52,NO SIGN,1,-46,7.72,434,0
2022-5-7--11-31-35-993,-0.48,1.06,-0.43,0.79,0.85,-1.45,0.04,-0.05,1.02,41.49,-89.5,190903,0,0,0,0,0.11,0.08,1.07,23.87,207.08,NO SIGN,1,-46,7.72,434,0
2022-5-7--11-31-36-423,-0.48,1.06,-0.44,0.67,0.89,-1.34,0.05,-0.06,1.04,41.49,-89.5,190856,0,0,0,0,0.12,0.07,1.07,23.87,207.17,NO SIGN,1,-46,7.74,434,0
2022-5-7--11-31-36-852,-0.48,1.06,-0.43,0.13,1.08,-1.44,0.03,-0.04,1.03,41.49,-89.5,190858,0,0,0,0,0.1,0.08,1.07,23.87,207.08,NO SIGN,1,-46,7.72,434,0
2022-5-7--11-31-37-282,-0.48,1.06,-0.43,0.15,1.01,-1.66,0.03,-0.05,1.04,41.49,-89.5,190902,0,0,0,0,0.11,0.08,1.07,23.87,206.82,NO SIGN,1,-46,7.72,434,0
2022-5-7--11-31-37-712,-0.47,1.06,-0.43,0.53,1.01,-1.42,0.05,-0.04,1.03,41.49,-89.5,190928,0,0,0,0,0.11,0.08,1.07,23.88,207.18,NO SIGN,1,-46,7.72,434,0
2022-5-7--11-31-38-142,-0.51,1.07,-0.46,0.36,1.2,-1.33,0.03,-0.01,1.02,41.49,-89.5,190904,0,0,0,0,0.11,0.08,1.07,23.88,207.35,NO SIGN,1,-46,7.73,434,0
2022-5-7--11-31-38-571,-0.48,1.06,-0.41,0.43,1.66,-1.29,0.04,-0.05,1.03,41.49,-89.5,190964,0,0,0,0,0.11,0.08,1.06,23.88,207.53,NO SIGN,1,-46,7.72,434,0
2022-5-7--11-31-39-1,-0.48,1.06,-0.43,0.46,0.93,-0.62,0.05,-0.05,1.02,41.49,-89.5,190943,0,0,0,0,0.12,0.08,1.07,23.88,207.35,NO SIGN,1,-46,7.72,434,0
2022-5-7--11-31-39-431,-0.48,1.06,-0.42,0.35,1.21,-1.4,0.04,-0.05,1.04,41.49,-89.5,190933,0,0,0,0,0.11,0.08,1.07,23.88,207.09,NO SIGN,1,-46,7.74,434,0
2022-5-7--11-31-39-860,-0.48,1.07,-0.42,0.36,1.11,-1.24,0.05,-0.01,1.03,41.49,-89.5,190953,0,0,0,0,0.11,0.08,1.07,23.89,206.92,NO SIGN,1,-46,7.72,434,0
2022-5-7--11-31-40-290,-0.48,1.06,-0.46,0.2,1.26,-1.44,0.02,-0.05,1.03,41.49,-89.5,190977,0,0,0,0,0.11,0.09,1.07,23.89,207.01,NO SIGN,1,-45,7.74,434,0
2022-5-7--11-31-40-720,-0.49,1.06,-0.42,0.37,1.89,-1.73,0.02,-0.05,1.03,41.49,-89.5,191052,0,0,0,0,0.12,0.09,1.06,23.89,207.19,NO SIGN,1,-46,7.72,434,0
2022-5-7--11-31-41-150,-0.48,1.06,-0.43,0.38,1.11,-1.36,-0.01,-0.08,1.03,41.49,-89.5,191087,0,0,0,0,0.12,0.08,1.06,23.89,206.75,NO SIGN,1,-46,7.72,434,0
2022-5-7--11-31-41-580,-0.48,1.06,-0.42,0.35,0.76,-1.08,0.01,-0.06,1.04,41.49,-89.5,191122,0,0,0,0,0.11,0.08,1.07,23.89,207.19,NO SIGN,1,-46,7.72,434,0
2022-5-7--11-31-42-9,-0.48,1.06,-0.42,0.38,1.16,-1.28,0.03,-0.04,1.02,41.49,-89.5,191109,0,0,0,0,0.12,0.07,1.06,23.9,207.19,NO SIGN,1,-45,7.71,434,0
2022-5-7--11-31-42-439,-0.48,1.07,-0.41,0.42,0.85,-1.4,0.02,-0.04,1.03,41.49,-89.5,191160,0,0,0,0,0.11,0.07,1.07,23.9,207.63,NO SIGN,1,-45,7.72,434,0
2022-5-7--11-31-42-869,-0.51,1.07,-0.46,0.79,1.51,-1.24,0.04,-0.05,1.03,41.49,-89.5,191199,0,0,0,0,0.11,0.09,1.07,23.9,207.11,NO SIGN,1,-45,7.75,434,0
2022-5-7--11-31-43-298,-0.48,1.06,-0.42,0.57,1.51,-1.38,0.02,-0.05,1.05,41.49,-89.5,191197,0,0,0,0,0.11,0.1,1.07,23.9,207.11,NO SIGN,1,-45,7.71,434,0
