Time,gps_lat,gps_long,gps_alt,TEMP,KX_IMU_ax,KX_IMU_ay,KX_IMU_az,STE_ALT,STE_VEL,STE_ACC,STE_APO,BNO_YAW,BNO_PITCH,BNO_ROLL,IMU_gx,IMU_gy,IMU_gz,IMU_mx,IMU_my,IMU_mz,FSM_state,sign,RSSI,Voltage,frequency,flap_extension,pressure,Continuity1,Continuity2,Continuity3,Continuity4,TelemLatency,Pyro1,Pyro2,Pyro3,Pyro4,Pyro1Firing,Pyro2Firing,Pyro3Firing,Pyro4Firing,is_booster,sense_pyro
2024-3-23--13-42-47-208,37.10133,-97.44033,385.88,18.56641,1.02734,0.01172,-0.03125,,,,,1.53577,1.39819,-1.52576,1.375,-2.625,-0.625,-0.84949,1.25134,-2.09094,0,KD9ZMJ,-108,8.3125,,,1002.1875,0,1.48437,0.3125,0,260,0,0,0,0,0,0,0,0,0,0
2024-3-23--13-42-47-272,37.10133,-97.44033,385.88,18.56641,0.99609,-0.02344,-0.04687,,,,,1.53577,1.39819,-1.52576,1.375,-2.625,-0.625,-0.84949,1.25134,-2.09094,0,KD9ZMJ,-108,8.3125,,,1002.3125,0,1.48437,0.3125,0,260,0,0,0,0,0,0,0,0,0,0
2024-3-23--13-42-47-337,37.10133,-97.44033,385.88,18.56641,1.03906,0.01563,-0.03516,,,,,1.53577,1.39819,-1.52576,1.375,-2.625,-0.625,-0.84949,1.25134,-2.09094,0,KD9ZMJ,-108,8.3125,,,1002.3125,0,1.48437,0.3125,0,260,0,0,0,0,0,0,0,0,0,0
2024-3-23--13-42-47-402,37.10133,-97.44033,385.88,18.56641,1.01563,0,-0.00391,,,,,1.53577,1.39819,-1.52576,1.375,-2.625,-0.625,-0.84949,1.25134,-2.09094,0,KD9ZMJ,-108,8.3125,,,1002.25,0,1.48437,0.3125,0,260,0,0,0,0,0,0,0,0,0,0
2024-3-23--13-43-16-848,37.10133,-97.44032,386.48001,19.17969,1.04297,0.01953,-0.01563,,,,,1.54456,1.11279,-1.22241,1.25,-2.375,-0.625,-0.84717,1.24402,-2.08984,0,KD9ZMJ,-105,8.125,,,1002.25,0,1.48437,0.3125,0,260,0,0,0,0,0,0,0,0,0,0
2024-3-23--13-43-16-912,37.10133,-97.44032,386.48001,19.17969,1.03125,0.02344,-0.01172,,,,,1.54456,1.11279,-1.22241,1.25,-2.375,-0.625,-0.84717,1.24402,-2.08984,0,KD9ZMJ,-105,8.125,,,1002.125,0,1.48437,0.3125,0,260,0,0,0,0,0,0,0,0,0,0
2024-3-23--13-43-16-976,37.10133,-97.44032,386.48001,19.17969,1.05078,0.00391,-0.03516,,,,,1.54456,1.11279,-1.22241,1.25,-2.375,-0.625,-0.84717,1.24402,-2.08984,0,KD9ZMJ,-105,8.125,,,1002.25,0,1.48437,0.3125,0,260,0,0,0,0,0,0,0,0,0,0
2024-3-23--13-43-17-42,37.10133,-97.44032,386.48001,19.17969,1.03516,0.00391,-0.03516,,,,,1.54456,1.11279,-1.22241,1.25,-2.375,-0.625,-0.84717,1.24402,-2.08984,0,KD9ZMJ,-105,8.125,,,1002.25,0,1.48437,0.3125,0,260,0,0,0,0,0,0,0,0,0,0
2024-3-23--13-44-03-128,37.10132,-97.44032,387.88,20.05859,1.03906,-0.01953,-0.01953,,,,,1.54321,1.09387,-1.1875,1.25,-2.75,-0.625,-0.84192,1.24097,-2.08569,0,KD9ZMJ,-106,8.125,,,1002.25,0,1.48437,0.46875,0,260,0,0,0,0,0,0,0,0,0,0
2024-3-23--13-44-03-191,37.10132,-97.44032,387.88,20.05859,1.02344,-0.00781,-0.00781,,,,,1.54321,1.09387,-1.1875,1.25,-2.75,-0.625,-0.84192,1.24097,-2.08569,0,KD9ZMJ,-106,8.125,,,1002.3125,0,1.48437,0.46875,0,260,0,0,0,0,0,0,0,0,0,0
2024-3-23--13-44-03-256,37.10132,-97.44032,387.88,20.05859,1.02734,0,-0.01563,,,,,1.54321,1.09387,-1.1875,1.25,-2.75,-0.625,-0.84192,1.24097,-2.08569,0,KD9ZMJ,-106,8.125,,,1002.3125,0,1.48437,0.46875,0,260,0,0,0,0,0,0,0,0,0,0
2024-3-23--13-44-03-321,37.10132,-97.44032,387.88,20.05859,1.03125,-0.01172,-0.04297,,,,,1.54395,1.08191,-1.17542,1.25,-2.75,-0.625,-0.84192,1.24097,-2.08569,0,KD9ZMJ,-106,8.125,,,1002.125,0,1.48437,0.46875,0,260,0,0,0,0,0,0,0,0,0,0
2024-3-23--13-44-11-708,37.10132,-97.44032,387.88,20.20703,1.01953,0,-0.01172,,,,,1.54675,0.98291,-1.07654,1.375,-2.75,-0.625,-0.83911,1.24084,-2.07654,0,KD9ZMJ,-108,8.1875,,,1002.375,0,1.48437,0.46875,0,260,0,0,0,0,0,0,0,0,0,0
2024-3-23--13-44-11-771,37.10132,-97.44032,387.88,20.20703,1.01953,0.00391,-0.03125,,,,,1.54675,0.98291,-1.07654,1.375,-2.75,-0.625,-0.83911,1.24084,-2.07654,0,KD9ZMJ,-108,8.1875,,,1002.3125,0,1.48437,0.46875,0,260,0,0,0,0,0,0,0,0,0,0
2024-3-23--13-44-11-836,37.10132,-97.44032,387.88,20.20703,1.02734,0.01172,-0.03906,,,,,1.54675,0.98291,-1.07654,1.375,-2.75,-0.625,-0.83911,1.24084,-2.07654,0,KD9ZMJ,-108,8.1875,,,1002.3125,0,1.48437,0.46875,0,260,0,0,0,0,0,0,0,0,0,0
2024-3-23--13-44-11-903,37.10132,-97.44032,387.88,20.20703,1.05078,0.00391,-0.01563,,,,,1.54675,0.98291,-1.07654,1.375,-2.75,-0.625,-0.83911,1.24084,-2.07654,0,KD9ZMJ,-108,8.1875,,,1002.375,0,1.48437,0.46875,0,260,0,0,0,0,0,0,0,0,0,0
2024-3-23--13-44-11-968,37.10132,-97.44032,387.88,20.20703,1.01563,-0.00391,-0.04297,,,,,1.54675,0.98291,-1.07654,1.25,-2.75,-0.625,-0.83667,1.24121,-2.08044,0,KD9ZMJ,-107,8.125,,,1002.3125,0,1.48437,0.46875,0,260,0,0,0,0,0,0,0,0,0,0
2024-3-23--13-44-12-163,37.10132,-97.44032,387.88,20.20703,1.03125,0.01953,-0.03125,,,,,1.54675,0.98291,-1.07654,1.25,-2.75,-0.625,-0.83667,1.24121,-2.08044,0,KD9ZMJ,-107,8.125,,,1002.375,0,1.48437,0.46875,0,260,0,0,0,0,0,0,0,0,0,0
2024-3-23--13-44-12-32,37.10132,-97.44032,387.88,20.20703,1.03906,-0.00391,-0.01953,,,,,1.54675,0.98291,-1.07654,1.25,-2.75,-0.625,-0.83667,1.24121,-2.08044,0,KD9ZMJ,-107,8.125,,,1002.375,0,1.48437,0.46875,0,260,0,0,0,0,0,0,0,0,0,0
2024-3-23--13-44-12-97,37.10132,-97.44032,387.88,20.20703,1.00391,0.00781,-0.03516,,,,,1.54675,0.98291,-1.07654,1.25,-2.75,-0.625,-0.83667,1.24121,-2.08044,0,KD9ZMJ,-107,8.125,,,1002.25,0,1.48437,0.46875,0,260,0,0,0,0,0,0,0,0,0,0
2024-3-23--13-44-13-268,37.10132,-97.44032,387.88,20.25,1.04297,0,-0.03125,,,,,1.54602,1.00085,-1.09448,1.375,-3,-0.625,-0.83606,1.24231,-2.07141,0,KD9ZMJ,-106,8.0625,,,1002.3125,0,1.48437,0.46875,0,260,0,0,0,0,0,0,0,0,0,0
2024-3-23--13-44-13-331,37.10132,-97.44032,387.88,20.25,1,0,-0.03516,,,,,1.54602,1.00085,-1.09448,1.375,-3,-0.625,-0.83606,1.24231,-2.07141,0,KD9ZMJ,-106,8.0625,,,1002.3125,0,1.48437,0.46875,0,260,0,0,0,0,0,0,0,0,0,0
2024-3-23--13-44-13-396,37.10132,-97.44032,387.88,20.25,1.02734,0.01953,-0.01953,,,,,1.54602,1.00085,-1.09448,1.375,-3,-0.625,-0.83606,1.24231,-2.07141,0,KD9ZMJ,-106,8.0625,,,1002.375,0,1.48437,0.46875,0,260,0,0,0,0,0,0,0,0,0,0
2024-3-23--13-44-13-463,37.10132,-97.44032,387.88,20.25,1.03906,0.02344,-0.03906,,,,,1.54565,0.97705,-1.07068,1.375,-3,-0.625,-0.83606,1.24231,-2.07141,0,KD9ZMJ,-106,8.0625,,,1002.25,0,1.48437,0.46875,0,260,0,0,0,0,0,0,0,0,0,0
2024-3-23--13-44-13-528,37.10132,-97.44032,387.88,20.23828,1.02734,-0.01563,-0.01172,,,,,1.54565,0.97705,-1.07068,1.25,-2.5,-0.625,-0.84253,1.24036,-2.0719,0,KD9ZMJ,-104,8.375,,,1002.4375,0,1.48437,0.46875,0,260,0,0,0,0,0,0,0,0,0,0
2024-3-23--13-44-13-591,37.10132,-97.44032,387.88,20.23828,1.03516,0.01953,-0.03125,,,,,1.54565,0.97705,-1.07068,1.25,-2.5,-0.625,-0.84253,1.24036,-2.0719,0,KD9ZMJ,-104,8.375,,,1002.25,0,1.48437,0.46875,0,260,0,0,0,0,0,0,0,0,0,0
2024-3-23--13-44-13-656,37.10132,-97.44032,387.88,20.23828,1.03906,0.01563,-0.04687,,,,,1.54565,0.97705,-1.07068,1.25,-2.5,-0.625,-0.84253,1.24036,-2.0719,0,KD9ZMJ,-104,8.375,,,1002.4375,0,1.48437,0.46875,0,260,0,0,0,0,0,0,0,0,0,0
2024-3-23--13-44-13-723,37.10132,-97.44032,387.88,20.23828,1.05469,0.01172,-0.02734,,,,,1.54565,0.97705,-1.07068,1.25,-2.5,-0.625,-0.84253,1.24036,-2.0719,0,KD9ZMJ,-104,8.375,,,1002.25,0,1.48437,0.46875,0,260,0,0,0,0,0,0,0,0,0,0
2024-3-23--13-44-13-788,37.10132,-97.44032,387.88,20.23828,1.05078,0.00391,-0.03906,,,,,1.54565,0.97705,-1.07068,1.25,-2.125,-0.75,-0.84204,1.23853,-2.06921,0,KD9ZMJ,-104,8.0625,,,1002.25,0,1.48437,0.46875,0,260,0,0,0,0,0,0,0,0,0,0
2024-3-23--13-44-13-851,37.10132,-97.44032,387.88,20.23828,1.05078,0,-0.01953,,,,,1.54565,0.97705,-1.07068,1.25,-2.125,-0.75,-0.84204,1.23853,-2.06921,0,KD9ZMJ,-104,8.0625,,,1002.3125,0,1.48437,0.46875,0,260,0,0,0,0,0,0,0,0,0,0
2024-3-23--13-44-13-916,37.10132,-97.44032,387.88,20.23828,1.01172,0.00781,-0.03125,,,,,1.54565,0.97705,-1.07068,1.25,-2.125,-0.75,-0.84204,1.23853,-2.06921,0,KD9ZMJ,-104,8.0625,,,1002.1875,0,1.48437,0.46875,0,260,0,0,0,0,0,0,0,0,0,0
2024-3-23--13-44-13-983,37.10132,-97.44032,387.88,20.23828,1.03906,0.02344,-0.01953,,,,,1.54565,0.97705,-1.07068,1.25,-2.125,-0.75,-0.84204,1.23853,-2.06921,0,KD9ZMJ,-104,8.0625,,,1002.125,0,1.48437,0.46875,0,260,0,0,0,0,0,0,0,0,0,0
2024-3-23--13-44-14-111,37.10132,-97.44032,387.88,20.25,1.02734,0.01172,-0.03125,,,,,1.54565,0.97705,-1.07068,1.25,-3,-0.625,-0.83521,1.24475,-2.07678,0,KD9ZMJ,-106,8.1875,,,1002.25,0,1.48437,0.46875,0,260,0,0,0,0,0,0,0,0,0,0
2024-3-23--13-44-14-176,37.10132,-97.44032,387.88,20.25,1.03516,0,-0.01563,,,,,1.54565,0.97705,-1.07068,1.25,-3,-0.625,-0.83521,1.24475,-2.07678,0,KD9ZMJ,-106,8.1875,,,1002.125,0,1.48437,0.46875,0,260,0,0,0,0,0,0,0,0,0,0
2024-3-23--13-44-14-243,37.10132,-97.44032,387.88,20.25,1.01953,0.02344,-0.03125,,,,,1.54675,0.98291,-1.07654,1.25,-3,-0.625,-0.83521,1.24475,-2.07678,0,KD9ZMJ,-106,8.1875,,,1002.4375,0,1.48437,0.46875,0,260,0,0,0,0,0,0,0,0,0,0
2024-3-23--13-44-14-308,37.10132,-97.44032,387.88,20.26953,1.0625,0.01172,-0.05469,,,,,1.54675,0.98291,-1.07654,1.25,-2.375,-0.625,-0.84119,1.24353,-2.08081,0,KD9ZMJ,-107,8.125,,,1002.125,0,1.48437,0.46875,0,260,0,0,0,0,0,0,0,0,0,0
2024-3-23--13-44-14-371,37.10132,-97.44032,387.88,20.26953,1.05078,0.01172,-0.00781,,,,,1.54675,0.98291,-1.07654,1.25,-2.375,-0.625,-0.84119,1.24353,-2.08081,0,KD9ZMJ,-107,8.125,,,1002.3125,0,1.48437,0.46875,0,260,0,0,0,0,0,0,0,0,0,0
2024-3-23--13-44-14-436,37.10132,-97.44032,387.88,20.26953,1.03906,0.02344,-0.00781,,,,,1.54675,0.98291,-1.07654,1.25,-2.375,-0.625,-0.84119,1.24353,-2.08081,0,KD9ZMJ,-107,8.125,,,1002.25,0,1.48437,0.46875,0,260,0,0,0,0,0,0,0,0,0,0
2024-3-23--13-44-14-48,37.10132,-97.44032,387.88,20.25,1.03516,0,-0.05859,,,,,1.54565,0.97705,-1.07068,1.25,-3,-0.625,-0.83521,1.24475,-2.07678,0,KD9ZMJ,-106,8.1875,,,1002.0625,0,1.48437,0.46875,0,260,0,0,0,0,0,0,0,0,0,0
2024-3-23--13-44-14-503,37.10132,-97.44032,387.88,20.26953,1.01953,-0.00781,-0.03516,,,,,1.54675,0.98291,-1.07654,1.25,-2.375,-0.625,-0.84119,1.24353,-2.08081,0,KD9ZMJ,-107,8.125,,,1002.3125,0,1.48437,0.46875,0,260,0,0,0,0,0,0,0,0,0,0
2024-3-23--13-44-14-568,37.10132,-97.44032,387.88,20.27734,1.04688,-0.01172,-0.04297,,,,,1.54675,0.98291,-1.07654,1.25,-2.625,-0.75,-0.83862,1.24622,-2.07385,0,KD9ZMJ,-109,8.375,,,1002.25,0,1.48437,0.46875,0,260,0,0,0,0,0,0,0,0,0,0
2024-3-23--13-44-14-632,37.10132,-97.44032,387.88,20.27734,1.02734,0.02344,-0.01563,,,,,1.54675,0.98291,-1.07654,1.25,-2.625,-0.75,-0.83862,1.24622,-2.07385,0,KD9ZMJ,-109,8.375,,,1002.25,0,1.48437,0.46875,0,260,0,0,0,0,0,0,0,0,0,0
2024-3-23--13-44-14-697,37.10132,-97.44032,387.88,20.27734,1.03516,-0.00391,-0.04687,,,,,1.54675,0.98291,-1.07654,1.25,-2.625,-0.75,-0.83862,1.24622,-2.07385,0,KD9ZMJ,-109,8.375,,,1002.25,0,1.48437,0.46875,0,260,0,0,0,0,0,0,0,0,0,0
2024-3-23--13-44-14-762,37.10132,-97.44032,387.88,20.27734,1.03125,0.00391,-0.02344,,,,,1.54675,0.98291,-1.07654,1.25,-2.625,-0.75,-0.83862,1.24622,-2.07385,0,KD9ZMJ,-109,8.375,,,1002.25,0,1.48437,0.46875,0,260,0,0,0,0,0,0,0,0,0,0
2024-3-23--13-44-15-151,37.10132,-97.44032,387.88,20.27734,1.04297,-0.00391,-0.0625,,,,,1.54675,0.98291,-1.07654,1.375,-2.625,-0.625,-0.84204,1.24329,-2.07129,0,KD9ZMJ,-104,8.25,,,1002.25,0,1.48437,0.46875,0,260,0,0,0,0,0,0,0,0,0,0
2024-3-23--13-44-15-216,37.10132,-97.44032,387.88,20.27734,1.00781,-0.00781,-0.04297,,,,,1.54675,0.98291,-1.07654,1.375,-2.625,-0.625,-0.84204,1.24329,-2.07129,0,KD9ZMJ,-104,8.25,,,1002.25,0,1.48437,0.46875,0,260,0,0,0,0,0,0,0,0,0,0
2024-3-23--13-44-15-283,37.10132,-97.44032,387.88,20.27734,1.01953,-0.00391,-0.01953,,,,,1.54675,0.98291,-1.07654,1.375,-2.625,-0.625,-0.84204,1.24329,-2.07129,0,KD9ZMJ,-104,8.25,,,1002.3125,0,1.48437,0.46875,0,260,0,0,0,0,0,0,0,0,0,0
2024-3-23--13-44-15-348,37.10132,-97.44032,387.88,20.29688,1.03906,0.02344,-0.04297,,,,,1.54675,0.98291,-1.07654,1.25,-2.5,-0.625,-0.83411,1.24561,-2.07227,0,KD9ZMJ,-105,8.0625,,,1002.25,0,1.48437,0.46875,0,260,0,0,0,0,0,0,0,0,0,0
2024-3-23--13-44-15-412,37.10132,-97.44032,387.88,20.29688,1.03906,-0.00391,-0.03516,,,,,1.54675,0.98291,-1.07654,1.25,-2.5,-0.625,-0.83411,1.24561,-2.07227,0,KD9ZMJ,-105,8.0625,,,1002.375,0,1.48437,0.46875,0,260,0,0,0,0,0,0,0,0,0,0
2024-3-23--13-44-15-477,37.10132,-97.44032,387.88,20.29688,1.04297,0.01172,-0.05078,,,,,1.54712,1.00793,-1.10156,1.25,-2.5,-0.625,-0.83411,1.24561,-2.07227,0,KD9ZMJ,-105,8.0625,,,1002.3125,0,1.48437,0.46875,0,260,0,0,0,0,0,0,0,0,0,0
2024-3-23--13-44-15-543,37.10132,-97.44032,387.88,20.29688,1.03516,-0.00391,-0.03125,,,,,1.54712,1.00793,-1.10156,1.25,-2.5,-0.625,-0.83411,1.24561,-2.07227,0,KD9ZMJ,-105,8.0625,,,1002.25,0,1.48437,0.46875,0,260,0,0,0,0,0,0,0,0,0,0
2024-3-23--13-44-15-609,37.10132,-97.44032,387.88,20.27734,1.04688,0.01953,-0.01953,,,,,1.54712,1.00793,-1.10156,1.25,-2.375,-0.75,-0.83569,1.24988,-2.06848,0,KD9ZMJ,-105,8.375,,,1002.3125,0,1.48437,0.46875,0,260,0,0,0,0,0,0,0,0,0,0
2024-3-23--13-44-15-673,37.10132,-97.44032,387.88,20.27734,1.05078,0.00781,-0.03906,,,,,1.54712,1.00793,-1.10156,1.25,-2.375,-0.75,-0.83569,1.24988,-2.06848,0,KD9ZMJ,-105,8.375,,,1002.125,0,1.48437,0.46875,0,260,0,0,0,0,0,0,0,0,0,0
2024-3-23--13-44-15-737,37.10132,-97.44032,387.88,20.27734,1.03906,0.01563,-0.01953,,,,,1.54712,1.00793,-1.10156,1.25,-2.375,-0.75,-0.83569,1.24988,-2.06848,0,KD9ZMJ,-105,8.375,,,1002.25,0,1.48437,0.46875,0,260,0,0,0,0,0,0,0,0,0,0
2024-3-23--13-44-15-804,37.10132,-97.44032,387.88,20.27734,1.04297,0.02734,-0.04297,,,,,1.54712,1.00793,-1.10156,1.25,-2.375,-0.75,-0.83569,1.24988,-2.06848,0,KD9ZMJ,-105,8.375,,,1002.25,0,1.48437,0.46875,0,260,0,0,0,0,0,0,0,0,0,0
2024-3-23--13-44-15-869,37.10132,-97.44032,387.88,20.30859,1.01563,0.02344,-0.02344,,,,,1.54712,1.00793,-1.10156,1.25,-2.75,-0.625,-0.8396,1.23877,-2.07593,0,KD9ZMJ,-105,8,,,1002.25,0,1.48437,0.46875,0,260,0,0,0,0,0,0,0,0,0,0
2024-3-23--13-44-15-88,37.10132,-97.44032,387.88,20.27734,1.03516,0.01563,-0.04297,,,,,1.54675,0.98291,-1.07654,1.375,-2.625,-0.625,-0.84204,1.24329,-2.07129,0,KD9ZMJ,-104,8.25,,,1002.3125,0,1.48437,0.46875,0,260,0,0,0,0,0,0,0,0,0,0
2024-3-23--13-44-15-932,37.10132,-97.44032,387.88,20.30859,1.03906,0.02734,-0.07031,,,,,1.54712,1.00793,-1.10156,1.25,-2.75,-0.625,-0.8396,1.23877,-2.07593,0,KD9ZMJ,-105,8,,,1002.3125,0,1.48437,0.46875,0,260,0,0,0,0,0,0,0,0,0,0
2024-3-23--13-44-15-998,37.10132,-97.44032,387.88,20.30859,1.02344,-0.00781,-0.01563,,,,,1.54712,1.00793,-1.10156,1.25,-2.75,-0.625,-0.8396,1.23877,-2.07593,0,KD9ZMJ,-105,8,,,1002.1875,0,1.48437,0.46875,0,260,0,0,0,0,0,0,0,0,0,0
2024-3-23--13-44-16-129,37.10132,-97.44032,387.88,20.28906,1.03125,0.02344,-0.05859,,,,,1.54675,0.98291,-1.07654,1.25,-2.5,-0.625,-0.83374,1.24194,-2.07715,0,KD9ZMJ,-106,8.125,,,1002.3125,0,1.48437,0.46875,0,260,0,0,0,0,0,0,0,0,0,0
2024-3-23--13-44-16-192,37.10132,-97.44032,387.88,20.28906,1.01953,0,-0.02344,,,,,1.54675,0.98291,-1.07654,1.25,-2.5,-0.625,-0.83374,1.24194,-2.07715,0,KD9ZMJ,-106,8.125,,,1002.375,0,1.48437,0.46875,0,260,0,0,0,0,0,0,0,0,0,0
2024-3-23--13-44-16-257,37.10132,-97.44032,387.88,20.28906,1.02734,0.01563,0.00391,,,,,1.54675,0.98291,-1.07654,1.25,-2.5,-0.625,-0.83374,1.24194,-2.07715,0,KD9ZMJ,-106,8.125,,,1002.1875,0,1.48437,0.46875,0,260,0,0,0,0,0,0,0,0,0,0
2024-3-23--13-44-16-325,37.10132,-97.44032,387.88,20.28906,1.03125,0.00781,-0.05469,,,,,1.54675,0.98291,-1.07654,1.25,-2.5,-0.625,-0.83374,1.24194,-2.07715,0,KD9ZMJ,-106,8.125,,,1002.3125,0,1.48437,0.46875,0,260,0,0,0,0,0,0,0,0,0,0
2024-3-23--13-44-16-389,37.10132,-97.44032,387.88,20.28906,1.01563,-0.02344,-0.04297,,,,,1.54675,0.98291,-1.07654,1.375,-2.375,-0.625,-0.83813,1.23962,-2.07495,0,KD9ZMJ,-107,8.0625,,,1002.25,0,1.48437,0.46875,0,260,0,0,0,0,0,0,0,0,0,0
2024-3-23--13-44-16-452,37.10132,-97.44032,387.88,20.28906,1.01172,0.01172,-0.07422,,,,,1.54675,0.98291,-1.07654,1.375,-2.375,-0.625,-0.83813,1.23962,-2.07495,0,KD9ZMJ,-107,8.0625,,,1002.1875,0,1.48437,0.46875,0,260,0,0,0,0,0,0,0,0,0,0
2024-3-23--13-44-16-517,37.10132,-97.44032,387.88,20.28906,1.01172,0.00391,-0.03125,,,,,1.54529,0.95093,-1.04456,1.375,-2.375,-0.625,-0.83813,1.23962,-2.07495,0,KD9ZMJ,-107,8.0625,,,1002,0,1.48437,0.46875,0,260,0,0,0,0,0,0,0,0,0,0
2024-3-23--13-44-16-584,37.10132,-97.44032,387.88,20.28906,1.02344,-0.01172,-0.03906,,,,,1.54529,0.95093,-1.04456,1.375,-2.375,-0.625,-0.83813,1.23962,-2.07495,0,KD9ZMJ,-107,8.0625,,,1002.25,0,1.48437,0.46875,0,260,0,0,0,0,0,0,0,0,0,0
2024-3-23--13-44-16-64,37.10132,-97.44032,387.88,20.30859,1.06641,-0.00391,-0.04297,,,,,1.54675,0.98291,-1.07654,1.25,-2.75,-0.625,-0.8396,1.23877,-2.07593,0,KD9ZMJ,-105,8,,,1002.125,0,1.48437,0.46875,0,260,0,0,0,0,0,0,0,0,0,0
2024-3-23--13-44-16-649,37.10132,-97.44032,387.88,20.30859,1.03906,-0.02734,-0.03906,,,,,1.54529,0.95093,-1.04456,1.375,-2.75,-0.625,-0.83362,1.23889,-2.07458,0,KD9ZMJ,-105,8.1875,,,1002.25,0,1.48437,0.46875,0,260,0,0,0,0,0,0,0,0,0,0
2024-3-23--13-44-16-713,37.10132,-97.44032,387.88,20.30859,1.04297,-0.01953,-0.04687,,,,,1.54529,0.95093,-1.04456,1.375,-2.75,-0.625,-0.83362,1.23889,-2.07458,0,KD9ZMJ,-105,8.1875,,,1002.1875,0,1.48437,0.46875,0,260,0,0,0,0,0,0,0,0,0,0
2024-3-23--13-44-16-778,37.10132,-97.44032,387.88,20.30859,1.03516,0.00391,-0.04687,,,,,1.54529,0.95093,-1.04456,1.375,-2.75,-0.625,-0.83362,1.23889,-2.07458,0,KD9ZMJ,-105,8.1875,,,1002.125,0,1.48437,0.46875,0,260,0,0,0,0,0,0,0,0,0,0
2024-3-23--13-44-16-845,37.10132,-97.44032,387.88,20.30859,1.03906,0.00391,-0.01172,,,,,1.54529,0.95093,-1.04456,1.375,-2.75,-0.625,-0.83362,1.23889,-2.07458,0,KD9ZMJ,-105,8.1875,,,1002.25,0,1.48437,0.46875,0,260,0,0,0,0,0,0,0,0,0,0
2024-3-23--13-44-16-910,37.10132,-97.44032,387.88,20.29688,1.01563,0.02344,-0.02344,,,,,1.5448,0.92578,-1.01941,1.25,-2.25,-0.625,-0.83728,1.24255,-2.07861,0,KD9ZMJ,-106,8.125,,,1002.25,0,1.48437,0.46875,0,260,0,0,0,0,0,0,0,0,0,0
2024-3-23--13-44-16-975,37.10132,-97.44032,387.88,20.29688,1.04688,0.00391,-0.07031,,,,,1.5448,0.92578,-1.01941,1.25,-2.25,-0.625,-0.83728,1.24255,-2.07861,0,KD9ZMJ,-106,8.125,,,1002.25,0,1.48437,0.46875,0,260,0,0,0,0,0,0,0,0,0,0
2024-3-23--13-44-17-106,37.10132,-97.44032,387.88,20.29688,1.04297,0.02344,-0.01172,,,,,1.5448,0.92578,-1.01941,1.25,-2.25,-0.625,-0.83728,1.24255,-2.07861,0,KD9ZMJ,-106,8.125,,,1002.1875,0,1.48437,0.46875,0,260,0,0,0,0,0,0,0,0,0,0
2024-3-23--13-44-17-171,37.10132,-97.44032,387.88,20.31641,1.03516,0.00391,-0.03516,,,,,1.5448,0.92578,-1.01941,1.25,-3,-0.625,-0.83374,1.23853,-2.07043,0,KD9ZMJ,-106,8.125,,,1002.3125,0,1.48437,0.46875,0,260,0,0,0,0,0,0,0,0,0,0
2024-3-23--13-44-17-235,37.10132,-97.44032,387.88,20.31641,0.98828,0.01172,-0.01172,,,,,1.5448,0.92578,-1.01941,1.25,-3,-0.625,-0.83374,1.23853,-2.07043,0,KD9ZMJ,-106,8.125,,,1002.3125,0,1.48437,0.46875,0,260,0,0,0,0,0,0,0,0,0,0
2024-3-23--13-44-17-300,37.10132,-97.44032,387.88,20.31641,1.03516,-0.00781,-0.05859,,,,,1.5448,0.92578,-1.01941,1.25,-3,-0.625,-0.83374,1.23853,-2.07043,0,KD9ZMJ,-106,8.125,,,1002.1875,0,1.48437,0.46875,0,260,0,0,0,0,0,0,0,0,0,0
2024-3-23--13-44-17-367,37.10132,-97.44032,387.88,20.31641,1.05469,0.03125,-0.02344,,,,,1.5448,0.92578,-1.01941,1.25,-3,-0.625,-0.83374,1.23853,-2.07043,0,KD9ZMJ,-106,8.125,,,1002.0625,0,1.48437,0.46875,0,260,0,0,0,0,0,0,0,0,0,0
2024-3-23--13-44-17-39,37.10132,-97.44032,387.88,20.29688,1.03125,0.01953,-0.01172,,,,,1.5448,0.92578,-1.01941,1.25,-2.25,-0.625,-0.83728,1.24255,-2.07861,0,KD9ZMJ,-106,8.125,,,1002.1875,0,1.48437,0.46875,0,260,0,0,0,0,0,0,0,0,0,0
2024-3-23--13-44-17-432,37.10132,-97.44032,387.88,20.30859,1.03516,0.02734,0.00391,,,,,1.5448,0.92578,-1.01941,1.375,-2.5,-0.625,-0.84302,1.24023,-2.07422,0,KD9ZMJ,-105,8.375,,,1002.3125,0,1.48437,0.46875,0,260,0,0,0,0,0,0,0,0,0,0
2024-3-23--13-44-17-496,37.10132,-97.44032,387.88,20.30859,1.03516,0.01563,-0.0625,,,,,1.5448,0.92578,-1.01941,1.375,-2.5,-0.625,-0.84302,1.24023,-2.07422,0,KD9ZMJ,-105,8.375,,,1002.125,0,1.48437,0.46875,0,260,0,0,0,0,0,0,0,0,0,0
2024-3-23--13-44-17-561,37.10132,-97.44032,387.88,20.30859,1.03906,0,-0.02734,,,,,1.5448,0.92578,-1.01941,1.375,-2.5,-0.625,-0.84302,1.24023,-2.07422,0,KD9ZMJ,-105,8.375,,,1002.375,0,1.48437,0.46875,0,260,0,0,0,0,0,0,0,0,0,0
2024-3-23--13-44-17-628,37.10132,-97.44032,387.88,20.30859,1.04688,0.00391,-0.04297,,,,,1.5448,0.92578,-1.01941,1.375,-2.5,-0.625,-0.84302,1.24023,-2.07422,0,KD9ZMJ,-105,8.375,,,1002.25,0,1.48437,0.46875,0,260,0,0,0,0,0,0,0,0,0,0
