timestamp_ms,flap_extension,state_apo
1989465,0.00000,4378.08
1989485,0.00000,4378.08
1989495,0.00000,4378.08
1989515,0.00000,4368.43
1989525,0.00000,4368.43
1989545,0.00000,4368.43
1989555,0.00000,4368.43
1989565,0.00000,4358.99
1989585,0.00000,4358.99
1989595,0.00000,4358.99
1989615,0.00000,4351.16
1989625,0.00000,4351.16
1989645,0.00000,4351.16
1989655,0.00000,4351.16
1989665,0.00000,4344.59
1989685,0.00000,4344.59
1989695,0.00000,4344.59
1989715,0.00000,4344.59
1989725,0.00000,4339.65
1989745,0.00000,4339.65
1989755,0.00000,4339.65
1989765,0.00000,4339.65
1989775,0.00000,4334.94
1989785,0.00000,4334.94
1989795,0.00000,4334.94
1989815,0.00000,4334.94
1989825,0.00000,4330.65
1989845,0.00000,4330.65
1989855,0.00000,4330.65
1989865,0.00000,4330.65
1989885,0.00000,4330.65
1989895,0.00000,4327.02
1989915,0.00000,4327.02
1989925,0.00000,4327.02
1989945,0.00000,4325.39
1989955,0.00000,4325.39
1989965,0.00000,4325.39
1989985,0.00000,4325.39
1989995,0.00000,4323.10
1990015,0.00000,4323.10
1990025,0.00000,4323.10
1990045,0.00000,4322.12
1990055,0.00000,4322.12
1990065,0.00000,4322.12
1990085,0.00000,4322.12
1990095,0.00000,4321.96
1990115,0.00000,4321.96
1990125,0.00000,4321.96
1990145,0.00000,4321.96
1990155,0.00000,4323.72
1990165,0.00000,4323.72
1990185,0.00000,4323.72
1990195,0.00000,4323.72
1990215,0.00000,4326.41
1990235,0.00000,4326.41
1990245,0.00000,4326.41
1990255,0.00000,4326.41
1990265,0.00000,4326.41
1990285,0.00000,4326.93
1990295,0.00000,4326.93
1990305,0.00000,4326.93
1990315,0.00000,4326.93
1990335,0.00000,4326.17
1990345,0.00000,4326.17
1990355,0.00000,4326.17
1990365,0.00000,4326.17
1990385,0.00000,4325.51
1990395,0.00000,4325.51
1990415,0.00000,4325.51
1990435,0.00000,4325.26
1990445,0.00000,4325.26
1990455,0.00000,4325.26
1990465,0.00000,4325.26
1990485,0.00000,4329.11
1990495,0.00000,4329.11
1990515,0.00000,4329.11
1990535,0.00000,4339.01
1990545,0.00000,4339.01
1990555,0.00000,4339.01
1990565,0.00000,4339.01
1990585,0.00000,4382.23
1990595,0.00000,4382.23
1990615,0.00000,4382.23
1990635,0.00000,4349.85
1990645,0.00000,4349.85
1990655,0.00000,4349.85
1990665,0.00000,4349.85
1990685,0.00000,4349.85
1990695,0.00000,4349.85
1990715,0.00000,4334.27
1990735,0.00000,4334.27
1990745,0.00000,4334.27
1990755,0.00000,4330.89
1990765,0.00000,4330.89
1990785,0.00000,4330.89
1990795,0.00000,4330.89
1990815,0.00000,4324.79
1990835,0.00000,4324.79
1990845,0.00000,4324.79
1990855,0.00000,4317.70
1990875,0.00000,4317.70
1990885,0.00000,4317.70
1990905,0.00000,4310.80
1990915,0.00000,4310.80
1990935,0.00000,4310.80
1990955,0.00000,4310.80
1990965,0.00000,4307.11
1990985,0.00000,4307.11
1991005,0.00000,4307.11
1991015,0.00000,4306.94
1991035,0.00000,4306.94
1991045,0.00000,4306.94
1991055,0.00000,4306.94
1991065,0.00000,4306.94
1991085,0.00000,4307.77
