Time,LSM_IMU_mx,LSM_IMU_my,LSM_IMU_mz,LSM_IMU_gx,LSM_IMU_gy,LSM_IMU_gz,LSM_IMU_ax,LSM_IMU_ay,LSM_IMU_az,gps_lat,gps_long,gps_alt,STE_ALT,STE_VEL,STE_ACC,STE_APO,KX_IMU_ax,KX_IMU_ay,KX_IMU_az,TEMP,barometer_alt,sign,FSM_state,RSSI,Voltage,frequency,flap_extension,pressure
2022-10-29--13-09-44-393,0,0,0,-2.625,0,-12.875,0,0,0,41.49318,-89.50694,2710882,2558.46924,-20.81998,-3.80061,2558.46924,0.63281,-0.78906,0.19141,32.5,2553.24414,NOSIGN,12,-65,8.0625,434,0,761.5
2022-10-29--13-09-44-502,0,0,0,-3.75,1.25,-5.375,0,0,0,41.4932,-89.50693,2699146,2535.92261,-49.29413,-31.03688,2535.92261,1.17969,-0.35547,-0.14453,32.5,2560.58594,NOSIGN,12,-72,8,434,0,760.875
2022-10-29--13-09-44-581,0,0,0,-3,6.625,-14.875,0,0,0,41.4932,-89.50693,2699146,2535.92261,-49.29413,-31.03688,2535.92261,0.98828,-0.33594,-0.17188,32.5,2548.10864,NOSIGN,12,-72,8,434,0,761.9375
2022-10-29--13-09-44-667,0,0,0,-7.125,3.5,14.375,0,0,0,41.4932,-89.50693,2699146,2535.92261,-49.29413,-31.03688,2535.92261,1.21484,-0.44531,-0.4375,32.5,2535.64868,NOSIGN,12,-72,8,434,0,763
2022-10-29--13-09-44-746,0,0,0,-3.875,3.625,-5.5,0,0,0,41.4932,-89.50693,2699146,2535.92261,-49.29413,-31.03688,2535.92261,1.04688,-0.34766,-0.77734,32.5,2532.71924,NOSIGN,12,-72,8,434,0,763.25
2022-10-29--13-09-44-906,0,0,0,-0.25,-0.375,-22.75,0,0,0,41.49323,-89.50692,2687466,2508.71997,-69.19986,-35.45573,2508.71997,0.25781,-0.47266,-1.32031,32.5,2517.35669,NOSIGN,12,-73,8,434,0,764.5625
2022-10-29--13-09-45-5,0,0,0,-2.75,1.625,-8.125,0,0,0,41.49323,-89.50692,2687466,2508.71997,-69.19986,-35.45573,2508.71997,0.01563,-0.43359,-0.94531,32.5,2514.43335,NOSIGN,12,-73,8,434,0,764.8125
2022-10-29--13-09-45-95,0,0,0,-3.75,1.375,-12.625,0,0,0,41.49323,-89.50692,2687466,2508.71997,-69.19986,-35.45573,2508.71997,-0.20312,-0.44141,-0.36719,32.5,2511.51099,NOSIGN,12,-73,8,434,0,765.0625
2022-10-29--13-09-45-175,0,0,0,-2,-0.75,-6.75,0,0,0,41.49323,-89.50692,2687466,2508.71997,-69.19986,-35.45573,2508.71997,0.20312,-0.83984,-0.58594,32.5,2516.62573,NOSIGN,12,-73,8,434,0,764.625
2022-10-29--13-09-45-310,0,0,0,-4.875,1.5,-2.875,0,0,0,41.49326,-89.5069,2675961,2495.53394,-49.13744,-3.98989,2495.53394,0.44531,-0.78125,-0.36328,32.5,2518.8186,NOSIGN,12,-65,8.0625,434,0,764.4375
2022-10-29--13-09-45-409,0,0,0,-3.75,1.75,-4.625,0,0,0,41.49326,-89.5069,2675961,2495.53394,-49.13744,-3.98989,2495.53394,0.32031,0.15234,-0.45312,32.5,2509.32007,NOSIGN,12,-65,8.0625,434,0,765.25
2022-10-29--13-09-45-506,0,0,0,-7.25,4.625,10.375,0,0,0,41.49326,-89.5069,2675961,2495.53394,-49.13744,-3.98989,2495.53394,-0.08203,0.28125,-0.32031,32.5,2502.02026,NOSIGN,12,-65,8.0625,434,0,765.875
2022-10-29--13-09-45-605,0,0,0,-3.25,3.125,-8.125,0,0,0,41.49326,-89.5069,2675961,2495.53394,-49.13744,-3.98989,2495.53394,-0.29687,0.0625,-1.53516,32.5,2502.75,NOSIGN,12,-65,8.0625,434,0,765.8125
2022-10-29--13-09-45-714,0,0,0,-2.875,1.125,-26.875,0,0,0,41.49327,-89.50688,2664458,2494.7561,-14.6552,31.51311,2494.7561,-0.20312,-0.23047,-0.46094,32.5,2494.72632,NOSIGN,12,-62,8,434,0,766.5
2022-10-29--13-09-45-814,0,0,0,-1.875,5.125,-16.625,0,0,0,41.49327,-89.50688,2664458,2494.7561,-14.6552,31.51311,2494.7561,-0.17188,-0.43359,-0.76172,32.5,2491.81055,NOSIGN,12,-62,8,434,0,766.75
2022-10-29--13-09-45-905,0,0,0,-3.875,2,-5.75,0,0,0,41.49327,-89.50688,2664458,2494.7561,-14.6552,31.51311,2494.7561,0.01953,-0.76953,-1.07422,32.5,2493.26831,NOSIGN,12,-62,8,434,0,766.625
2022-10-29--13-09-45-985,0,0,0,-0.625,2.625,-20.5,0,0,0,41.49327,-89.50688,2664458,2494.7561,-14.6552,31.51311,2494.7561,0.99609,-0.49609,-0.49219,32.5,2514.43335,NOSIGN,12,-62,8,434,0,764.8125
2022-10-29--13-09-46-118,0,0,0,-3.625,-2.5,1.375,0,0,0,41.49329,-89.50687,2652897,2500.64038,13.67273,42.85315,2511.57373,1.40625,-0.32422,-0.49219,32.5,2505.66943,NOSIGN,12,-63,8,434,0,765.5625
2022-10-29--13-09-46-217,0,0,0,-3.625,2.5,-6.5,0,0,0,41.49329,-89.50687,2652897,2500.64038,13.67273,42.85315,2511.57373,1.21094,0.00391,-0.21484,32.5,2497.64331,NOSIGN,12,-63,8,434,0,766.25
2022-10-29--13-09-46-314,0,0,0,-2.5,2.875,-18.625,0,0,0,41.49329,-89.50687,2652897,2500.64038,13.67273,42.85315,2511.57373,0.95703,0.11328,-0.05859,32.5,2498.37256,NOSIGN,12,-63,8,434,0,766.1875
2022-10-29--13-09-46-412,0,0,0,-4.25,9.125,-6.25,0,0,0,41.49329,-89.50687,2652897,2500.64038,13.67273,42.85315,2511.57373,0.87109,-0.11328,-0.00781,32.5,2498.37256,NOSIGN,12,-63,8,434,0,766.1875
2022-10-29--13-09-46-522,0,0,0,-2.625,0.125,-12.75,0,0,0,41.49331,-89.50684,2641301,2491.58472,-2.56893,12.03276,2491.58472,0.78906,-0.45312,0.01172,32.5,2490.35303,NOSIGN,12,-61,8.0625,434,0,766.875
2022-10-29--13-09-46-623,0,0,0,-2.875,1,-16,0,0,0,41.49331,-89.50684,2641301,2491.58472,-2.56893,12.03276,2491.58472,0.79687,-0.58984,-0.03516,32.5,2487.43848,NOSIGN,12,-61,8.0625,434,0,767.125
2022-10-29--13-09-46-714,0,0,0,-3.375,1.875,-8.875,0,0,0,41.49331,-89.50684,2641301,2491.58472,-2.56893,12.03276,2491.58472,0.77344,-0.55859,0.03125,32.5,2484.52515,NOSIGN,12,-61,8.0625,434,0,767.375
2022-10-29--13-09-46-793,0,0,0,-2.25,1,-17.125,0,0,0,41.49331,-89.50684,2641301,2491.58472,-2.56893,12.03276,2491.58472,0.77344,-0.54687,0.03906,32.5,2484.52515,NOSIGN,12,-61,8.0625,434,0,767.375
2022-10-29--13-09-46-927,0,0,0,-6.75,2.125,11.375,0,0,0,41.49333,-89.50681,2629907,2484.29248,-9.15829,2.43853,2484.29248,0.82422,-0.37891,0.06641,32.5,2483.0686,NOSIGN,12,-59,6.9375,434,0,767.5
2022-10-29--13-09-47-26,0,0,0,-2.625,2.625,-13.75,0,0,0,41.49333,-89.50681,2629907,2484.29248,-9.15829,2.43853,2484.29248,0.82812,-0.40234,0.07422,32.5,2482.34058,NOSIGN,12,-59,6.9375,434,0,767.5625
2022-10-29--13-09-47-123,0,0,0,-4.875,1.625,-3.375,0,0,0,41.49333,-89.50681,2629907,2484.29248,-9.15829,2.43853,2484.29248,0.92969,-0.53125,0.15625,32.5,2481.61255,NOSIGN,12,-59,6.9375,434,0,767.625
2022-10-29--13-09-47-222,0,0,0,-6.25,1.5,13.625,0,0,0,41.49333,-89.50681,2629907,2484.29248,-9.15829,2.43853,2484.29248,1.20703,-0.39453,0.48437,32.5,2483.79687,NOSIGN,12,-59,6.9375,434,0,767.4375
2022-10-29--13-09-47-335,0,0,0,-4,2.375,-3.5,0,0,0,41.49335,-89.50678,2618672,2458.81763,-48.26952,-33.85061,2458.81763,0.89062,-0.63672,0.19531,32.5,2467.06396,NOSIGN,12,-67,8.0625,434,0,768.875
2022-10-29--13-09-47-434,0,0,0,-0.375,4,-20.75,0,0,0,41.49335,-89.50678,2618672,2458.81763,-48.26952,-33.85061,2458.81763,0.94141,-0.46094,0.16016,32.5,2461.97754,NOSIGN,12,-67,8.0625,434,0,769.3125
2022-10-29--13-09-47-526,0,0,0,-5,2.375,0.5,0,0,0,41.49335,-89.50678,2618672,2458.81763,-48.26952,-33.85061,2458.81763,1.18359,-0.23437,0.03125,32.5,2457.62012,NOSIGN,12,-67,8.0625,434,0,769.6875
2022-10-29--13-09-47-606,0,0,0,-3.625,1.875,-4.125,0,0,0,41.49335,-89.50678,2618672,2458.81763,-48.26952,-33.85061,2458.81763,1.10156,-0.06641,-0.17969,32.5,2456.16821,NOSIGN,12,-67,8.0625,434,0,769.8125
2022-10-29--13-09-47-740,0,0,0,-4.625,3.75,-3.125,0,0,0,41.49337,-89.50676,2607100,2425.22046,-77.74737,-45.33234,2425.22046,0.91797,-0.26953,-0.24219,32.5,2448.18628,NOSIGN,12,-65,8.0625,434,0,770.5
2022-10-29--13-09-47-837,0,0,0,-2.875,1,-13.375,0,0,0,41.49337,-89.50676,2607100,2425.22046,-77.74737,-45.33234,2425.22046,0.70312,-0.63672,-0.42187,32.5,2439.48706,NOSIGN,12,-65,8.0625,434,0,771.25
2022-10-29--13-09-47-938,0,0,0,-3.625,2.125,-5.875,0,0,0,41.49337,-89.50676,2607100,2425.22046,-77.74737,-45.33234,2425.22046,0.32422,-0.41797,-0.47656,32.5,2433.69214,NOSIGN,12,-65,8.0625,434,0,771.75
2022-10-29--13-09-48-38,0,0,0,-4.375,1.25,-0.75,0,0,0,41.49337,-89.50676,2607100,2425.22046,-77.74737,-45.33234,2425.22046,0.12109,-0.53125,-0.78906,32.5,2429.34839,NOSIGN,12,-65,8.0625,434,0,772.125
2022-10-29--13-09-48-144,0,0,0,-5.5,0.75,3.75,0,0,0,41.49339,-89.50674,2595776,2412.75073,-56.39635,-8.81341,2412.75073,-0.40234,-0.36719,-0.33594,32.5,2427.17749,NOSIGN,12,-63,8.0625,434,0,772.3125
2022-10-29--13-09-48-243,0,0,0,-5.875,4.625,5.625,0,0,0,41.49339,-89.50674,2595776,2412.75073,-56.39635,-8.81341,2412.75073,-0.51562,-0.37891,-0.39062,32.5,2425.00684,NOSIGN,12,-63,8.0625,434,0,772.5
2022-10-29--13-09-48-335,0,0,0,-3.625,1.875,-6,0,0,0,41.49339,-89.50674,2595776,2412.75073,-56.39635,-8.81341,2412.75073,-0.65625,-0.50391,-0.84375,32.5,2422.11353,NOSIGN,12,-63,8.0625,434,0,772.75
2022-10-29--13-09-48-415,0,0,0,-1.75,0,-11.375,0,0,0,41.49339,-89.50674,2595776,2412.75073,-56.39635,-8.81341,2412.75073,-0.59766,-0.47266,-0.47656,32.5,2421.39038,NOSIGN,12,-63,8.0625,434,0,772.8125
2022-10-29--13-09-48-548,0,0,0,-5.125,2,2.5,0,0,0,41.49341,-89.50671,2584312,2424.68823,7.35249,52.50069,2428.21436,-0.67969,-0.51562,-0.63672,32.5,2417.77563,NOSIGN,12,-57,8,434,0,773.125
2022-10-29--13-09-48-627,0,0,0,-3.25,2.125,-7.625,0,0,0,41.49341,-89.50671,2584312,2424.68823,7.35249,52.50069,2428.21436,-0.53906,-0.65625,-0.63281,32.5,2420.66748,NOSIGN,12,-57,8,434,0,772.875
2022-10-29--13-09-48-726,0,0,0,-6.25,3,12.125,0,0,0,41.49341,-89.50671,2584312,2424.68823,7.35249,52.50069,2428.21436,-0.73437,-0.44141,-0.44922,32.5,2438.03784,NOSIGN,12,-57,8,434,0,771.375
2022-10-29--13-09-48-816,0,0,0,-1.75,2,-19.125,0,0,0,41.49341,-89.50671,2584312,2424.68823,7.35249,52.50069,2428.21436,-1.17188,-0.26562,-0.48828,32.5,2435.14038,NOSIGN,12,-57,8,434,0,771.625
2022-10-29--13-09-48-952,0,0,0,-2.25,1.125,-16.5,0,0,0,41.49343,-89.50668,2573278,2409.39575,-16.03504,9.32831,2409.39575,-1.24609,0.76953,-0.50391,32.5,2422.83691,NOSIGN,12,-59,8.0625,434,0,772.6875
2022-10-29--13-09-49-31,0,0,0,-5.5,9.25,0,0,0,0,41.49343,-89.50668,2573278,2409.39575,-16.03504,9.32831,2409.39575,-1.01172,0.85937,-0.60937,32.5,2417.05273,NOSIGN,12,-59,8.0625,434,0,773.1875
2022-10-29--13-09-49-142,0,0,0,-3.875,2.375,-5.75,0,0,0,41.49343,-89.50668,2573278,2409.39575,-16.03504,9.32831,2409.39575,-0.60937,0.89062,-0.40234,32.5,2405.49585,NOSIGN,12,-59,8.0625,434,0,774.1875
2022-10-29--13-09-49-223,0,0,0,-3,1.625,-9.25,0,0,0,41.49343,-89.50668,2573278,2409.39575,-16.03504,9.32831,2409.39575,-0.28516,0.88672,-0.28906,32.5,2396.83789,NOSIGN,12,-59,8.0625,434,0,774.9375
2022-10-29--13-09-49-356,0,0,0,-3,1.125,-9,0,0,0,41.49345,-89.50665,2562074,2389.98096,-32.59972,-6.30818,2389.98096,0.02734,0.94141,-0.25,32.5,2389.62939,NOSIGN,12,-60,8.0625,434,0,775.5625
2022-10-29--13-09-49-438,0,0,0,-3.625,2.625,-6.25,0,0,0,41.49345,-89.50665,2562074,2389.98096,-32.59972,-6.30818,2389.98096,0.11328,0.92578,-0.39844,32.5,2391.79126,NOSIGN,12,-60,8.0625,434,0,775.375
2022-10-29--13-09-49-526,0,0,0,-0.5,2.125,-20.375,0,0,0,41.49345,-89.50665,2562074,2389.98096,-32.59972,-6.30818,2389.98096,0.26953,0.97266,-0.17969,32.5,2391.79126,NOSIGN,12,-60,8.0625,434,0,775.375
2022-10-29--13-09-49-605,0,0,0,-2.5,3,-17.5,0,0,0,41.49345,-89.50665,2562074,2389.98096,-32.59972,-6.30818,2389.98096,0.14844,0.90234,-0.01563,32.5,2389.62939,NOSIGN,12,-60,8.0625,434,0,775.5625
2022-10-29--13-09-49-760,0,0,0,-3.875,2,-5.375,0,0,0,41.49347,-89.50665,2550919,2395.51318,0.31393,27.34972,2395.46021,0.01953,0.89062,0.16406,32.5,2391.79126,NOSIGN,12,-62,8,434,0,775.375
2022-10-29--13-09-49-859,0,0,0,-5.25,2.625,0.75,0,0,0,41.49347,-89.50665,2550919,2395.51318,0.31393,27.34972,2395.46021,-0.40234,0.83984,0.13281,32.5,2391.07056,NOSIGN,12,-62,8,434,0,775.4375
2022-10-29--13-09-49-956,0,0,0,-3.625,1.75,-5.375,0,0,0,41.49347,-89.50665,2550919,2395.51318,0.31393,27.34972,2395.46021,-0.73828,0.82031,0.16797,32.5,2400.44434,NOSIGN,12,-62,8,434,0,774.625
2022-10-29--13-09-50-55,0,0,0,-3.5,2.125,-8.375,0,0,0,41.49347,-89.50665,2550919,2395.51318,0.31393,27.34972,2395.46021,-1.34766,0.68359,0.21484,32.5,2401.88721,NOSIGN,12,-62,8,434,0,774.5
2022-10-29--13-09-50-164,0,0,0,-4.75,2.625,2.875,0,0,0,41.49348,-89.50665,2539838,2377.9646,-22.42404,-2.30351,2377.9646,-0.73437,0.54297,0.03516,32.5,2379.54712,NOSIGN,12,-59,8.0625,434,0,776.4375
2022-10-29--13-09-50-264,0,0,0,-3.75,1.625,-4.125,0,0,0,41.49348,-89.50665,2539838,2377.9646,-22.42404,-2.30351,2377.9646,-0.71484,0.69531,0.07422,32.5,2375.22949,NOSIGN,12,-59,8.0625,434,0,776.8125
2022-10-29--13-09-50-356,0,0,0,-6.125,6.375,-5.875,0,0,0,41.49348,-89.50665,2539838,2377.9646,-22.42404,-2.30351,2377.9646,-0.75391,0.92578,-0.14453,32.5,2375.22949,NOSIGN,12,-59,8.0625,434,0,776.8125
2022-10-29--13-09-50-435,0,0,0,-3.5,-3.25,-0.75,0,0,0,41.49348,-89.50665,2539838,2377.9646,-22.42404,-2.30351,2377.9646,-0.76562,0.91016,-0.16797,32.5,2378.10767,NOSIGN,12,-59,8.0625,434,0,776.5625
2022-10-29--13-09-50-568,0,0,0,-3.5,1.5,-5.625,0,0,0,41.4935,-89.50662,2528759,2373.47974,-19.14092,-1.9571,2373.47974,-0.86328,0.73437,-0.00781,32.5,2381.70654,NOSIGN,12,-58,8.0625,434,0,776.25
2022-10-29--13-09-50-648,0,0,0,-7,3.25,11.25,0,0,0,41.4935,-89.50662,2528759,2373.47974,-19.14092,-1.9571,2373.47974,-1.27734,0.44531,-0.23047,32.5,2391.07056,NOSIGN,12,-58,8.0625,434,0,775.4375
2022-10-29--13-09-50-749,0,0,0,-1.375,-0.875,-16.625,0,0,0,41.4935,-89.50662,2528759,2373.47974,-19.14092,-1.9571,2373.47974,-1.11328,0.34766,-0.03125,32.5,2380.98682,NOSIGN,12,-58,8.0625,434,0,776.3125
2022-10-29--13-09-50-839,0,0,0,-4.375,2.375,-2.25,0,0,0,41.4935,-89.50662,2528759,2373.47974,-19.14092,-1.9571,2373.47974,-1.21094,0.13281,-0.00781,32.5,2368.03833,NOSIGN,12,-58,8.0625,434,0,777.4375
2022-10-29--13-09-50-972,0,0,0,-6.75,2.75,9.125,0,0,0,41.49352,-89.50661,2517828,2348.71606,-50.1737,-29.91355,2348.71606,-0.63281,0.45312,0.05469,32.5,2372.35254,NOSIGN,12,-76,8.0625,434,0,777.0625
2022-10-29--13-09-51-71,0,0,0,-4.5,1.875,-2,0,0,0,41.49352,-89.50661,2517828,2348.71606,-50.1737,-29.91355,2348.71606,-0.44141,0.48047,0.11719,32.5,2350.80322,NOSIGN,12,-76,8.0625,434,0,778.9375
2022-10-29--13-09-51-164,0,0,0,-4.25,3.125,-0.5,0,0,0,41.49352,-89.50661,2517828,2348.71606,-50.1737,-29.91355,2348.71606,-0.18359,0.46875,0.50781,32.5,2347.2168,NOSIGN,12,-76,8.0625,434,0,779.25
2022-10-29--13-09-51-243,0,0,0,-5.625,1.875,6.375,0,0,0,41.49352,-89.50661,2517828,2348.71606,-50.1737,-29.91355,2348.71606,-0.17578,0.40234,0.41406,32.5,2343.63159,NOSIGN,12,-76,8.0625,434,0,779.5625
2022-10-29--13-09-51-377,0,0,0,-4,2.25,-6,0,0,0,41.49354,-89.50658,2506579,2350.5564,-22.51568,2.66715,2350.5564,-0.75391,0.10938,0.49219,32.5,2370.19507,NOSIGN,12,-74,8,434,0,777.25
2022-10-29--13-09-51-456,0,0,0,-0.25,0.25,-24.125,0,0,0,41.49354,-89.50658,2506579,2350.5564,-22.51568,2.66715,2350.5564,-0.87109,0.14453,0.28516,32.5,2365.88232,NOSIGN,12,-74,8,434,0,777.625
2022-10-29--13-09-51-547,0,0,0,-4.375,3.375,-4.625,0,0,0,41.49354,-89.50658,2506579,2350.5564,-22.51568,2.66715,2350.5564,-1.02734,0.79297,0.52344,32.5,2354.39111,NOSIGN,12,-74,8,434,0,778.625
2022-10-29--13-09-51-626,0,0,0,-3.5,4.875,-5.75,0,0,0,41.49354,-89.50658,2506579,2350.5564,-22.51568,2.66715,2350.5564,-1.12891,0.12891,0.15625,32.5,2346.49951,NOSIGN,12,-74,8,434,0,779.3125
2022-10-29--13-09-52-190,0,0,0,-4,2.25,-4.125,0,0,0,41.49358,-89.50654,2483286,2288.93848,-77.29844,-33.19204,2288.93848,0.34766,0.13672,-0.90234,32.5,2305.00439,NOSIGN,12,-78,8,434,0,782.9375
2022-10-29--13-09-52-270,0,0,0,-5,1.375,-2.5,0,0,0,41.49358,-89.50654,2483286,2288.93848,-77.29844,-33.19204,2288.93848,0.25,-0.55469,-1.17188,32.5,2300.72266,NOSIGN,12,-78,8,434,0,783.3125
2022-10-29--13-09-52-361,0,0,0,-3.875,2.625,-3.5,0,0,0,41.49358,-89.50654,2483286,2288.93848,-77.29844,-33.19204,2288.93848,0.16406,-0.23437,-0.18359,32.5,2297.86938,NOSIGN,12,-78,8,434,0,783.5625
2022-10-29--13-09-52-442,0,0,0,-3.75,3,-4.25,0,0,0,41.49358,-89.50654,2483286,2288.93848,-77.29844,-33.19204,2288.93848,-0.10938,-0.48828,-0.92187,32.5,2295.73022,NOSIGN,12,-78,8,434,0,783.75
2022-10-29--13-09-52-595,0,0,0,-4.5,1.625,-3.25,0,0,0,41.49359,-89.50652,2471818,2277.27344,-46.06961,8.74771,2277.27344,-0.02344,0.12109,-1.52344,32.5,2290.02759,NOSIGN,12,-67,8,434,0,784.25
2022-10-29--13-09-52-674,0,0,0,-3.5,1.125,-5.75,0,0,0,41.49359,-89.50652,2471818,2277.27344,-46.06961,8.74771,2277.27344,0.14844,0.51953,-1.00391,32.5,2289.31519,NOSIGN,12,-67,8,434,0,784.3125
2022-10-29--13-09-52-763,0,0,0,-2.625,8.125,-13.75,0,0,0,41.49359,-89.50652,2471818,2277.27344,-46.06961,8.74771,2277.27344,-0.14453,0.57812,-0.625,32.5,2287.89014,NOSIGN,12,-67,8,434,0,784.4375
2022-10-29--13-09-52-843,0,0,0,-3.25,-0.25,-7.875,0,0,0,41.49359,-89.50652,2471818,2277.27344,-46.06961,8.74771,2277.27344,-0.28125,0.41406,-0.51953,32.5,2286.46533,NOSIGN,12,-67,8,434,0,784.5625
2022-10-29--13-09-52-998,0,0,0,-3.75,2.125,-5.375,0,0,0,41.49361,-89.50651,2460483,2269.54053,-25.84822,23.9167,2269.54053,-0.34375,0.55078,-1.49219,32.5,2282.19263,NOSIGN,12,-73,8,434,0,784.9375
2022-10-29--13-09-53-98,0,0,0,-2.25,-5.625,-11.875,0,0,0,41.49361,-89.50651,2460483,2269.54053,-25.84822,23.9167,2269.54053,-0.125,0.1875,-0.26953,32.5,2278.63354,NOSIGN,12,-73,8,434,0,785.25
2022-10-29--13-09-53-195,0,0,0,-4,7.125,-6.5,0,0,0,41.49361,-89.50651,2460483,2269.54053,-25.84822,23.9167,2269.54053,0.06641,0.13281,-2.12891,32.5,2274.3645,NOSIGN,12,-73,8,434,0,785.625
2022-10-29--13-09-53-298,0,0,0,-2.625,-1.25,-7.5,0,0,0,41.49361,-89.50651,2460483,2269.54053,-25.84822,23.9167,2269.54053,0.08594,-0.05469,-1.12891,32.5,2271.51978,NOSIGN,12,-73,8,434,0,785.875
2022-10-29--13-09-53-407,0,0,0,-3,0.5,-6.25,0,0,0,41.49362,-89.50649,2449059,2259.97656,-17.33757,21.5374,2259.97656,0.08594,0.17188,-1.60937,32.5,2266.54321,NOSIGN,12,-72,8.0625,434,0,786.3125
2022-10-29--13-09-53-482,0,0,0,-3.75,1.75,-5.625,0,0,0,41.49362,-89.50649,2449059,2259.97656,-17.33757,21.5374,2259.97656,0.13281,0.17578,-0.55078,32.5,2264.41138,NOSIGN,12,-72,8.0625,434,0,786.5
2022-10-29--13-09-53-570,0,0,0,-4.75,1.75,3.25,0,0,0,41.49362,-89.50649,2449059,2259.97656,-17.33757,21.5374,2259.97656,0.03906,0.18359,-1.85547,32.5,2261.56958,NOSIGN,12,-72,8.0625,434,0,786.75
2022-10-29--13-09-53-650,0,0,0,-5.625,0,10.75,0,0,0,41.49362,-89.50649,2449059,2259.97656,-17.33757,21.5374,2259.97656,0.125,0.28516,-0.88281,32.5,2259.43896,NOSIGN,12,-72,8.0625,434,0,786.9375
2022-10-29--13-09-53-807,0,0,0,-4.25,2.125,-3.625,0,0,0,41.49364,-89.50648,2437946,2251.15332,-16.02344,15.00868,2251.15332,0.11719,0.20703,-0.41406,32.5,2257.30884,NOSIGN,12,-85,8.0625,434,0,787.125
2022-10-29--13-09-53-906,0,0,0,-5.5,2.5,3,0,0,0,41.49364,-89.50648,2437946,2251.15332,-16.02344,15.00868,2251.15332,0.21484,0.26172,-1.13672,32.5,2255.1792,NOSIGN,12,-85,8.0625,434,0,787.3125
2022-10-29--13-09-54-2,0,0,0,-1.75,-2.25,-12,0,0,0,41.49364,-89.50648,2437946,2251.15332,-16.02344,15.00868,2251.15332,0.13672,0.15234,-0.20312,32.5,2253.0498,NOSIGN,12,-85,8.0625,434,0,787.5
2022-10-29--13-09-54-101,0,0,0,-3.875,1.875,-4.25,0,0,0,41.49364,-89.50648,2437946,2251.15332,-16.02344,15.00868,2251.15332,0.24609,0.03906,-1.03906,32.5,2250.21191,NOSIGN,12,-85,8.0625,434,0,787.75
2022-10-29--13-09-54-216,0,0,0,-2.375,-1.875,-6.875,0,0,0,41.49366,-89.50645,2421941,2237.19873,-24.71264,0.87987,2237.19873,0.21875,0.10938,-0.92969,32.5,2245.9563,NOSIGN,12,-72,8,434,0,788.125
2022-10-29--13-09-54-315,0,0,0,-3.875,2.625,-4.5,0,0,0,41.49366,-89.50645,2421941,2237.19873,-24.71264,0.87987,2237.19873,0.25,0.10547,-0.67578,32.5,2241.70288,NOSIGN,12,-72,8,434,0,788.5
2022-10-29--13-09-54-408,0,0,0,-7.25,2.125,8.125,0,0,0,41.49366,-89.50645,2421941,2237.19873,-24.71264,0.87987,2237.19873,0.10156,0.07813,-1.09766,32.5,2238.15991,NOSIGN,12,-72,8,434,0,788.8125
2022-10-29--13-09-54-488,0,0,0,-2,5.375,-10.375,0,0,0,41.49366,-89.50645,2421941,2237.19873,-24.71264,0.87987,2237.19873,0.125,-0.07422,-0.83203,32.5,2236.03467,NOSIGN,12,-72,8,434,0,789
2022-10-29--13-09-54-622,0,0,0,-4.5,-3,2.375,0,0,0,41.49368,-89.50642,2411235,2224.90259,-29.26526,-3.30678,2224.90259,0,0.01563,-1.11328,32.5,2233.91016,NOSIGN,12,-73,8.0625,434,0,789.1875
2022-10-29--13-09-54-701,0,0,0,-3.5,6.125,-12.25,0,0,0,41.49368,-89.50642,2411235,2224.90259,-29.26526,-3.30678,2224.90259,0.24609,-0.01563,-0.88281,32.5,2231.78589,NOSIGN,12,-73,8.0625,434,0,789.375
2022-10-29--13-09-54-797,0,0,0,-3.875,2.5,-9,0,0,0,41.49368,-89.50642,2411235,2224.90259,-29.26526,-3.30678,2224.90259,0.01953,-0.00391,-0.97266,32.5,2228.95459,NOSIGN,12,-73,8.0625,434,0,789.625
2022-10-29--13-09-54-896,0,0,0,-4.375,2,-3.25,0,0,0,41.49368,-89.50642,2411235,2224.90259,-29.26526,-3.30678,2224.90259,0.22656,-0.07422,-1.81641,32.5,2226.12402,NOSIGN,12,-73,8.0625,434,0,789.875
2022-10-29--13-09-55-26,0,0,0,-3.625,2,-5.25,0,0,0,41.49369,-89.50641,2400461,2218.68335,-18.40761,7.90163,2218.68335,-0.19141,0.92187,-1.50781,32.5,2226.83154,NOSIGN,12,-75,8.0625,434,0,789.8125
2022-10-29--13-09-55-105,0,0,0,-6.125,2.375,7,0,0,0,41.49369,-89.50641,2400461,2218.68335,-18.40761,7.90163,2218.68335,-0.34375,0.55859,-0.33594,32.5,2223.29443,NOSIGN,12,-75,8.0625,434,0,790.125
2022-10-29--13-09-55-217,0,0,0,-5,2.75,8,0,0,0,41.49369,-89.50641,2400461,2218.68335,-18.40761,7.90163,2218.68335,-0.41406,0.40234,-0.33594,32.5,2221.88013,NOSIGN,12,-75,8.0625,434,0,790.25
2022-10-29--13-09-55-296,0,0,0,-3.625,2.25,-5.625,0,0,0,41.49369,-89.50641,2400461,2218.68335,-18.40761,7.90163,2218.68335,-0.57812,0.35937,-0.17969,32.5,2221.17285,NOSIGN,12,-75,8.0625,434,0,790.3125
2022-10-29--13-09-55-430,0,0,0,-1.375,2,-21,0,0,0,41.49369,-89.5064,2389579,2224.26929,4.66735,24.31038,2225.89209,-0.66406,0.65234,-0.45703,32.5,2228.95459,NOSIGN,12,-64,8.0625,434,0,789.625
